EventOriginalType,EventOriginalSeverity,Dvc,DstIpAddr,DstPortNumber,EventMessage,SrcIpAddr,SrcPortNumber,EventProductVersion,NetworkRuleName,DvcAction,EventResult,TimeGenerated,DvcOriginalAction,ASimMatchingIpAddr,DstInterfaceName,SrcInterfaceName,NetworkIcmpType,NetworkIcmpCode,SrcUsername,NetworkDirection,NetworkSessionId,SrcNatIpAddr,SrcNatPortNumber,DstNatIpAddr,DstNatPortNumber,DstUsername,SessionId,EventSubType,NetworkDuration,NetworkBytes,EventResultDetails,EventOriginalResultDetails,SrcUsernameType,DstAppName,ThreatName,EventCount,EventStartTime,EventEndTime,EventVendor,EventProduct,EventType,EventSchema,EventSchemaVersion,DstUsernameType,NetworkProtocol,EventSeverity,Src,Dst,Duration,IpAddr,Rule,User
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.176/57171 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.57/57943 dst dev-internal:172.20.64.44/443(git.dev.osii.com...) by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.73.194/52466 dst routing:172.17.190.13/1521 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.38/64395 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.174/49792 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.225/61550 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.26/49761 dst routing:10.3.50.5/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny udp src sct-cc-scada:172.20.52.44/35020 dst sct-cc-wks:172.20.52.131/161 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.97/40410 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,192.168.101.2,389,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.193/58146(sd-vstest22-dev.osiidev.local...) dst routing:192.168.101.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xda5c5a67]",172.20.73.193,58146,-,NGFW_ONBOX_ACL,Deny,Failure,11/3/2024 11:04:55 AM,  Deny,-,dev-dmz,dev-dmz,-,-,sd-vstest22-dev.osiidev.local...,-,-,-,-,-,-,-,-,-,-,-,-,-,Simple,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,UDP,Low,172.20.73.193,192.168.101.2,-,172.20.73.193,NGFW_ONBOX_ACL,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.26/49964 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.73.172/61891 dst routing:172.16.5.151/1947 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.211/45497 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny tcp src ext-ccorp:172.20.55.81/45538 dst osi_corp:172.16.21.165/502 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,172.16.30.5,161,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.159/36368(comms-10-dac1.osiidev.local) dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",172.20.73.159,36368,-,NGFW_ONBOX_ACL,Deny,Failure,11/3/2024 11:04:55 AM,  Deny,-,dev-dmz,dev-dmz,-,-,comms-10-dac1.osiidev.local,-,-,-,-,-,-,-,-,-,-,-,-,-,Simple,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,UDP,Low,172.20.73.159,172.16.30.5,-,172.20.73.159,NGFW_ONBOX_ACL,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.76/17598 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.184/51853 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.42/57480 dst dev-internal:172.20.64.44/443(git.dev.osii.com...) by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.139/56953 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.243/51473 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.238/47018 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny tcp src ext-ccorp:172.20.55.81/37638 dst osi_corp:172.16.21.166/2103 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.104/46008 dst dev-internal:172.20.64.32/8081 by access-group ""NGFW_ONBOX_ACL"" [0x2b90de4d, 0x47d6cc09]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-internal:172.20.64.179/51783 dst routing:20.22.154.109/443 by access-group ""NGFW_ONBOX_ACL"" [0x8f1934f, 0x42104886]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.38/64396 dst routing:192.168.101.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xda5c5a67]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny tcp src ext-ccorp:172.20.55.81/41772 dst osi_corp:172.16.21.165/20000 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.74.218/56275 dst dev-internal:172.20.66.42/3640 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,10.5.50.4,389,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.193/58147(sd-vstest22-dev.osiidev.local...) dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",172.20.73.193,58147,-,NGFW_ONBOX_ACL,Deny,Failure,11/3/2024 11:04:55 AM,  Deny,-,dev-dmz,dev-dmz,-,-,sd-vstest22-dev.osiidev.local...,-,-,-,-,-,-,-,-,-,-,-,-,-,Simple,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,UDP,Low,172.20.73.193,10.5.50.4,-,172.20.73.193,NGFW_ONBOX_ACL,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.26/49761 dst routing:10.3.50.5/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.26/49965 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.187/51628 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.184/51854 dst routing:192.168.101.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xda5c5a67]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.158/53216 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-internal:172.20.64.203/54465 dst routing:23.217.104.201/80 by access-group ""NGFW_ONBOX_ACL"" [0x8f1934f, 0xc8ad716d]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.23/57934 dst routing:199.232.210.172/80 by access-group ""NGFW_ONBOX_ACL"" [0xb7518c81, 0xca50d41e]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny udp src sct-cc-scada:172.20.52.21/42604 dst sct-bcc-wks:172.20.53.130/161 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny udp src sct-cc-scada:172.20.52.40/43662 dst sct-cc-wks:172.20.52.131/161 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.245/33179 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:55 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:55 AM,11/3/2024 11:04:55 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny udp src sct-bcc-scada:172.20.53.38/49466 dst sct-cc-wks:172.20.52.131/161 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.138/56373 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.38/64397 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,10.1.50.4,389,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.193/58148(sd-vstest22-dev.osiidev.local...) dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",172.20.73.193,58148,-,NGFW_ONBOX_ACL,Deny,Failure,11/3/2024 11:04:56 AM,  Deny,-,dev-dmz,dev-dmz,-,-,sd-vstest22-dev.osiidev.local...,-,-,-,-,-,-,-,-,-,-,-,-,-,Simple,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,UDP,Low,172.20.73.193,10.1.50.4,-,172.20.73.193,NGFW_ONBOX_ACL,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.26/49966 dst routing:192.168.101.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xda5c5a67]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.26/49964 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.139/44830 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.73.194/52466 dst routing:172.17.190.13/1521 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.189/60968 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.141/35767 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:56 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:56 AM,11/3/2024 11:04:56 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
