"TimeGenerated [Local Time]",Type,"_ResourceId",Operation,ObjectType,Object,EventType,EventSeverity,EventResult,NewValue,EventMessage,SrcIpAddr,ActorUsername,ActorUsernameType,EventCount,"EventStartTime [Local Time]","EventEndTime [Local Time]",EventProduct,EventVendor,EventSchemaVersion,EventSchema,Dvc,EventOriginalUid,IpAddr,User,Value
"9/24/2024, 7:37:09.624 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":195,""after"":196}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:09.624 PM","9/24/2024, 7:37:09.624 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/5bff4ba1-bcab-4e5f-9828-4acbc0ad28e1",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":195,""after"":196}}"
"9/24/2024, 7:37:09.624 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":195,""after"":196}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:09.624 PM","9/24/2024, 7:37:09.624 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/5bff4ba1-bcab-4e5f-9828-4acbc0ad28e1",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":195,""after"":196}}"
"9/24/2024, 7:37:09.624 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":195,""after"":196}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}","10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:09.624 PM","9/24/2024, 7:37:09.624 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/5bff4ba1-bcab-4e5f-9828-4acbc0ad28e1","10.6.16.64","selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":195,""after"":196}}"
"9/24/2024, 7:37:09.933 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:09.933 PM","9/24/2024, 7:37:09.933 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/509fb344-82a3-4af3-8b80-b663468e8a2c",Unknown,"selfserve@illumio.com",
"9/24/2024, 7:37:09.933 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,"10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:09.933 PM","9/24/2024, 7:37:09.933 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/509fb344-82a3-4af3-8b80-b663468e8a2c","10.6.16.64","selfserve@illumio.com",
"9/24/2024, 7:37:12.623 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":196,""after"":197}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:12.623 PM","9/24/2024, 7:37:12.623 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/88068646-42a5-4cf4-90ff-11ade29ced1c",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":196,""after"":197}}"
"9/24/2024, 7:37:12.623 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":196,""after"":197}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:12.623 PM","9/24/2024, 7:37:12.623 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/88068646-42a5-4cf4-90ff-11ade29ced1c",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":196,""after"":197}}"
"9/24/2024, 7:37:12.623 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":196,""after"":197}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}","10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:12.623 PM","9/24/2024, 7:37:12.623 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/88068646-42a5-4cf4-90ff-11ade29ced1c","10.6.16.64","selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":196,""after"":197}}"
"9/24/2024, 7:37:12.925 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:12.925 PM","9/24/2024, 7:37:12.925 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/cb757928-06d8-44b4-aaae-e759b5807775",Unknown,"selfserve@illumio.com",
"9/24/2024, 7:37:12.925 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,"10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:12.925 PM","9/24/2024, 7:37:12.925 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/cb757928-06d8-44b4-aaae-e759b5807775","10.6.16.64","selfserve@illumio.com",
"9/24/2024, 7:37:19.507 PM","Illumio_Auditable_Events_CL",,"Agent updated existing containers","Cloud Resource",Agent,Set,Informational,Success,"{""name"":{""before"":null,""after"":""pod-39354df3""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""816679008""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/4f294a48-6986-4739-84c5-a4a864d1c971/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.59.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/4f294a48-6986-4739-84c5-a4a864d1c971/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.59"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}","{""container_workload"":{""href"":""/orgs/1/container_workloads/4f294a48-6986-4739-84c5-a4a864d1c971"",""name"":""pod-39354df3"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-59",Simple,1,"9/24/2024, 7:37:19.507 PM","9/24/2024, 7:37:19.507 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c086c033-4f7e-4914-9e79-ae2c7f0750bc","10.6.16.96","perf-workload-59","{""name"":{""before"":null,""after"":""pod-39354df3""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""816679008""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/4f294a48-6986-4739-84c5-a4a864d1c971/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.59.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/4f294a48-6986-4739-84c5-a4a864d1c971/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.59"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}"
"9/24/2024, 7:37:19.950 PM","Illumio_Auditable_Events_CL",,"Agent updated existing containers","Cloud Resource",Agent,Set,Informational,Success,"{""name"":{""before"":null,""after"":""pod-d6dd3e13""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""827502297""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/fa0338fa-029c-4123-8f4a-8dbd45318496/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.60.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/fa0338fa-029c-4123-8f4a-8dbd45318496/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.60"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}","{""container_workload"":{""href"":""/orgs/1/container_workloads/fa0338fa-029c-4123-8f4a-8dbd45318496"",""name"":""pod-d6dd3e13"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-60",Simple,1,"9/24/2024, 7:37:19.950 PM","9/24/2024, 7:37:19.950 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/874dc96b-bb26-4938-bde7-4ce67bdf94aa","10.6.16.96","perf-workload-60","{""name"":{""before"":null,""after"":""pod-d6dd3e13""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""827502297""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/fa0338fa-029c-4123-8f4a-8dbd45318496/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.60.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/fa0338fa-029c-4123-8f4a-8dbd45318496/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.60"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}"
"9/24/2024, 7:37:21.275 PM","Illumio_Auditable_Events_CL",,"Agent updated existing containers","Cloud Resource",Agent,Set,Informational,Success,"{""name"":{""before"":null,""after"":""pod-0a845b2b""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""478368308""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/b2759efa-1992-45ae-b644-98d2ee6932bd/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.61.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/b2759efa-1992-45ae-b644-98d2ee6932bd/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.61"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}","{""container_workload"":{""href"":""/orgs/1/container_workloads/b2759efa-1992-45ae-b644-98d2ee6932bd"",""name"":""pod-0a845b2b"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-61",Simple,1,"9/24/2024, 7:37:21.275 PM","9/24/2024, 7:37:21.275 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/7a0b34c1-dd2a-4e24-9a48-9077ea70d2e5","10.6.16.96","perf-workload-61","{""name"":{""before"":null,""after"":""pod-0a845b2b""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""478368308""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/b2759efa-1992-45ae-b644-98d2ee6932bd/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.61.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/b2759efa-1992-45ae-b644-98d2ee6932bd/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.61"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}"
"9/24/2024, 7:37:37.553 PM","Illumio_Auditable_Events_CL",,"License updated",Other,License,Set,Informational,Success,,,"10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:37.553 PM","9/24/2024, 7:37:37.553 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/dd03a4c9-2f79-42cb-855e-57993f95bc8d","10.6.16.64","selfserve@illumio.com",
"9/24/2024, 7:37:37.939 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":197,""after"":198}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:37.939 PM","9/24/2024, 7:37:37.939 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/71455e6b-57e2-49b9-b5bc-8e18cb261807",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":197,""after"":198}}"
"9/24/2024, 7:37:37.939 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":197,""after"":198}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:37.939 PM","9/24/2024, 7:37:37.939 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/71455e6b-57e2-49b9-b5bc-8e18cb261807",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":197,""after"":198}}"
"9/24/2024, 7:37:37.939 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":197,""after"":198}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}","10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:37.939 PM","9/24/2024, 7:37:37.939 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/71455e6b-57e2-49b9-b5bc-8e18cb261807","10.6.16.64","selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":197,""after"":198}}"
"9/24/2024, 7:37:38.299 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:38.299 PM","9/24/2024, 7:37:38.299 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/2e6cbbcd-9311-4136-b181-64af56a85494",Unknown,"selfserve@illumio.com",
"9/24/2024, 7:37:38.299 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,"10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:38.299 PM","9/24/2024, 7:37:38.299 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/2e6cbbcd-9311-4136-b181-64af56a85494","10.6.16.64","selfserve@illumio.com",
"9/24/2024, 7:37:39.810 PM","Illumio_Auditable_Events_CL",,"API key created","Cloud Resource","Api_key",Create,Informational,Success,"{""user_id"":{""before"":null,""after"":{""href"":""/users/1""}},""name"":{""before"":null,""after"":""ApiKey32315""},""description"":{""before"":null,""after"":""Created API Key For to Vulnerabilities Map License Upload""},""key_id"":{""before"":null,""after"":""1e0216935749bb5ed""},""login_count"":{""before"":null,""after"":0},""account_type"":{""before"":null,""after"":""user""},""expiration_in_seconds"":{""before"":null,""after"":-1},""state"":{""before"":null,""after"":""active""}}","{""api_key"":{""href"":""/users/1/api_keys/1e0216935749bb5ed"",""name"":""ApiKey32315""}}","10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:39.810 PM","9/24/2024, 7:37:39.810 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/d7e1713d-948e-497b-8e40-8985fb9c9a1e","10.6.16.64","selfserve@illumio.com","{""user_id"":{""before"":null,""after"":{""href"":""/users/1""}},""name"":{""before"":null,""after"":""ApiKey32315""},""description"":{""before"":null,""after"":""Created API Key For to Vulnerabilities Map License Upload""},""key_id"":{""before"":null,""after"":""1e0216935749bb5ed""},""login_count"":{""before"":null,""after"":0},""account_type"":{""before"":null,""after"":""user""},""expiration_in_seconds"":{""before"":null,""after"":-1},""state"":{""before"":null,""after"":""active""}}"
"9/24/2024, 7:37:41.480 PM","Illumio_Auditable_Events_CL",,"Vulnerability record created",Other,Vulnerability,Create,Informational,Success,,,"10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:41.480 PM","9/24/2024, 7:37:41.480 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/cf8c6b2e-8bd6-4bee-924a-4488fc8a9131","10.6.16.64","selfserve@illumio.com",
"9/24/2024, 7:37:46.524 PM","Illumio_Auditable_Events_CL",,"Agent properties updated.","Cloud Resource",Agent,Set,Informational,Success,"{""security_policy_stage_status"":{""before"":null,""after"":null}}","{""ven"":{""href"":""/orgs/1/vens/b0e87610-488d-47c0-8b7b-dbd590ba82f0"",""hostname"":""perf-workload-61""},""agent"":{""href"":""/orgs/1/agents/61"",""name"":null,""hostname"":""perf-workload-61""}}","10.6.16.96","perf-workload-61",Simple,1,"9/24/2024, 7:37:46.524 PM","9/24/2024, 7:37:46.524 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/67fc313d-cbee-482f-b0cd-979ba0d2b77e","10.6.16.96","perf-workload-61","{""security_policy_stage_status"":{""before"":null,""after"":null}}"
"9/24/2024, 7:37:47.104 PM","Illumio_Auditable_Events_CL",,"Agent machine identifiers updated","Cloud Resource",Agent,Other,Informational,Success,"{""ike_authentication_certificate"":{""before"":null,""after"":{""subject_name"":null}}}","{""workload"":{""href"":""/orgs/1/workloads/b0e87610-488d-47c0-8b7b-dbd590ba82f0"",""name"":null,""hostname"":""perf-workload-61"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-61",Simple,1,"9/24/2024, 7:37:47.104 PM","9/24/2024, 7:37:47.104 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/dfeb0e8b-3ec9-4889-a6c6-a390916bc42b","10.6.16.96","perf-workload-61","{""ike_authentication_certificate"":{""before"":null,""after"":{""subject_name"":null}}}"
"9/24/2024, 7:37:49.552 PM","Illumio_Auditable_Events_CL",,,,,,Medium,Success,,,Unknown,"perf-workload-61",Simple,1,"9/24/2024, 7:37:49.552 PM","9/24/2024, 7:37:49.552 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/3416c293-318a-476b-aa31-982b3dfb3cf7",Unknown,"perf-workload-61",
"9/24/2024, 7:37:49.552 PM","Illumio_Auditable_Events_CL",,,,,,Medium,Success,,,"10.6.16.96","perf-workload-61",Simple,1,"9/24/2024, 7:37:49.552 PM","9/24/2024, 7:37:49.552 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/3416c293-318a-476b-aa31-982b3dfb3cf7","10.6.16.96","perf-workload-61",
"9/24/2024, 7:37:55.454 PM","Illumio_Auditable_Events_CL",,"Agent properties updated.","Cloud Resource",Agent,Set,Informational,Success,"{""security_policy_stage_status"":{""before"":null,""after"":null}}","{""ven"":{""href"":""/orgs/1/vens/4316d5e8-4f7f-45c2-9b4a-aeaee49759b0"",""hostname"":""perf-workload-60""},""agent"":{""href"":""/orgs/1/agents/60"",""name"":null,""hostname"":""perf-workload-60""}}","10.6.16.96","perf-workload-60",Simple,1,"9/24/2024, 7:37:55.454 PM","9/24/2024, 7:37:55.454 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/35c92c46-175c-453a-956d-7b05b2411d0a","10.6.16.96","perf-workload-60","{""security_policy_stage_status"":{""before"":null,""after"":null}}"
"9/24/2024, 7:37:56.008 PM","Illumio_Auditable_Events_CL",,"Agent machine identifiers updated","Cloud Resource",Agent,Other,Informational,Success,"{""ike_authentication_certificate"":{""before"":null,""after"":{""subject_name"":null}}}","{""workload"":{""href"":""/orgs/1/workloads/4316d5e8-4f7f-45c2-9b4a-aeaee49759b0"",""name"":null,""hostname"":""perf-workload-60"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-60",Simple,1,"9/24/2024, 7:37:56.008 PM","9/24/2024, 7:37:56.008 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/b2654552-3998-4596-b895-3462ff3c21b5","10.6.16.96","perf-workload-60","{""ike_authentication_certificate"":{""before"":null,""after"":{""subject_name"":null}}}"
