"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,EventID,UserName,RenderedDescription,MG,ManagementGroupName,Type,"_ResourceId",domains,firstFound,forestName,generationTime,likelihoodOfCompromise,numberOfResults,remediation,result,resultMessage,schedule,score,securityFrameworkTags,securityIndicatorDescription,securityIndicatorName,severity,weight,"_Empty",securityFrameworkTagsCsv
"6/2/2021, 1:25:12.390 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Changes to GPO linking at the Domain level in the last 7 days (41) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:25:12.797 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Changes to GPO linking at the AD Site level in the last 7 days  Generation time: 2021-06-02T13:25:11.2067053+00:00 Security indicator name: Changes to GPO linking at the AD Site level in the last 7 days Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 3/4/2021 4:24:37 PM Security framework tags: Mitre:Execution, Mitre:Privilege Escalation, Mitre:Credential Access Security indicator description: This indicator shows any changes made to AD Site GPO links.  AD Sites that contains DCs are of special interest here. These could be either legitimate GPOs or illegitimate exploit of site linking, which can impact the security of the DCs in the site or AD as a whole. It's important to scrutinize any GPOs linked at this level to ensure they are legitimate.  Likelihood of compromise: Any GPOs linked or unlinked at the AD Site level represent a high-security-risk change because GPOs linked at this level can affect domain controllers that typically reside in these sites. These changes should be heavily scrutinized, as they can affect the security and privileged access of AD and your DCs. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:25:11.2067053Z","Any GPOs linked or unlinked at the AD Site level represent a high-security-risk change because GPOs linked at this level can affect domain controllers that typically reside in these sites. These changes should be heavily scrutinized, as they can affect the security and privileged access of AD and your DCs.",0,None,Pass,"No evidence of exposure","Run every hour starting on 3/4/2021 4:24:37 PM","100 A","Execution, Privilege Escalation, Credential Access","This indicator shows any changes made to AD Site GPO links.  AD Sites that contains DCs are of special interest here. These could be either legitimate GPOs or illegitimate exploit of site linking, which can impact the security of the DCs in the site or AD as a whole. It's important to scrutinize any GPOs linked at this level to ensure they are legitimate. ","Changes to GPO linking at the AD Site level in the last 7 days",Warning,1,,"Execution,Privilege Escalation,Credential Access"
"6/2/2021, 1:25:12.837 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Changes to GPO linking at the AD Site level in the last 7 days (1) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:25:13.033 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Changes to AD Display Specifiers in the past 7 days (72) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:25:14.103 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Changes to AD Display Specifiers in the past 7 days  Generation time: 2021-06-02T13:25:13.1189937+00:00 Security indicator name: Changes to AD Display Specifiers in the past 7 days Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 5/23/2021 8:14:37 AM Security framework tags: Mitre:Execution, Mitre:Defense Evasion Security indicator description: This indicator looks for recent changes made to the adminContextMenu attribute on AD display specifiers. This attribute controls the right-click menus presented to users in the domain using MMC tools such as AD Users and Computers. Modifying these attributes can potentially allow attackers to get users to run arbitrary code if those menu options are clicked. See this <a href=""https://www.semperis.com/blog/active-directory-security-abusing-display-specifiers/"">blog post</a> for additional information. Likelihood of compromise: Attackers may utilize context menus as a stealthy way of getting various users in a domain to execute code. Modifying this attribute requires special permissions granted by default only to Domain Admins and Enterprise Admins and also requires the user to click on the illicit context menu item.  Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:25:13.1189937Z","Attackers may utilize context menus as a stealthy way of getting various users in a domain to execute code. Modifying this attribute requires special permissions granted by default only to Domain Admins and Enterprise Admins and also requires the user to click on the illicit context menu item. ",0,None,Pass,"No evidence of exposure","Run every hour starting on 5/23/2021 8:14:37 AM","100 A","Execution, Defense Evasion","This indicator looks for recent changes made to the adminContextMenu attribute on AD display specifiers. This attribute controls the right-click menus presented to users in the domain using MMC tools such as AD Users and Computers. Modifying these attributes can potentially allow attackers to get users to run arbitrary code if those menu options are clicked. See this <a href=""https://www.semperis.com/blog/active-directory-security-abusing-display-specifiers/"">blog post</a> for additional information.","Changes to AD Display Specifiers in the past 7 days",Informational,1,,"Execution,Defense Evasion"
"6/2/2021, 1:25:14.213 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Changes to AD Display Specifiers in the past 7 days (72) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:25:15.687 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Non-default principals with DC Sync rights on the domain (37) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:25:16.080 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Non-default principals with DC Sync rights on the domain  Generation time: 2021-06-02T13:25:15.8008436+00:00 Security indicator name: Non-default principals with DC Sync rights on the domain Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Critical Weight: 1 Schedule: Run every hour starting on 2/11/2021 2:26:07 PM Security framework tags: Mitre:Credential Access Security indicator description: Any security principals with Replicate Changes All AND Replicate Directory Changes permissions on the domain naming context object can potentially retrieve password hashes for any and all users in an AD domain (""DCSync"" attack). Additionally, Write DACL / Owner also allows assignment of these privileges. This can then lead to all kinds of credential-theft based attacks, including Golden and Silver Ticket attacks. Likelihood of compromise: DCSync is an attack for accessing credentials through this method. If an attacker gets ahold of these privileges, it is straight-forward to retrieve credential material using tools like Mimikatz, for any user in a domain. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:25:15.8008436Z","DCSync is an attack for accessing credentials through this method. If an attacker gets ahold of these privileges, it is straight-forward to retrieve credential material using tools like Mimikatz, for any user in a domain.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/11/2021 2:26:07 PM","100 A","Credential Access","Any security principals with Replicate Changes All AND Replicate Directory Changes permissions on the domain naming context object can potentially retrieve password hashes for any and all users in an AD domain (""DCSync"" attack). Additionally, Write DACL / Owner also allows assignment of these privileges. This can then lead to all kinds of credential-theft based attacks, including Golden and Silver Ticket attacks.","Non-default principals with DC Sync rights on the domain",Critical,1,,"Credential Access"
"6/2/2021, 1:25:16.127 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Non-default principals with DC Sync rights on the domain (37) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:30:11.690 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Trust accounts with old passwords (69) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:30:11.983 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Trust accounts with old passwords  Generation time: 2021-06-02T13:30:11.7315496+00:00 Security indicator name: Trust accounts with old passwords Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 4/29/2021 10:58:07 AM Security framework tags: Mitre:Initial Access Security indicator description: This indicator looks for trust accounts whose password has not changed within the last year. This could mean that a trust relationship was removed but its corresponding trust account wasn't cleaned up. Likelihood of compromise: Trust accounts facilitate authentication across trusts. As such they should be protected just like privileged user accounts. Normally trust account passwords are rotated automatically so a trust account without a recent password change could indicate an orphaned trust account.  Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:30:11.7315496Z","Trust accounts facilitate authentication across trusts. As such they should be protected just like privileged user accounts. Normally trust account passwords are rotated automatically so a trust account without a recent password change could indicate an orphaned trust account. ",0,None,Pass,"No evidence of exposure","Run every hour starting on 4/29/2021 10:58:07 AM","100 A","Initial Access","This indicator looks for trust accounts whose password has not changed within the last year. This could mean that a trust relationship was removed but its corresponding trust account wasn't cleaned up.","Trust accounts with old passwords",Informational,1,,"Initial Access"
"6/2/2021, 1:30:12.030 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Trust accounts with old passwords (69) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:30:12.497 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Domains with obsolete functional levels (53) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:30:12.677 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Domains with obsolete functional levels  Generation time: 2021-06-02T13:30:12.5300850+00:00 Security indicator name: Domains with obsolete functional levels Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/3/2021 1:51:04 PM Security framework tags: Mitre:Reconnaissance Security indicator description: This indicator looks for AD domains that have a domain functional level set to Windows Server 2012-R2 or lower. These lower functional levels mean that newer security features available in AD cannot be leveraged. If the OS version of your domain controllers supports it, you should update to a newer domain functional level to take full advantage of security advancements in AD.  Likelihood of compromise: While domain functional level is not a weakness in and of itself, an attacker with knowledge of functional levels can adjust their approach to take advantage of lack of security features in AD.  Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:30:12.5300850Z","While domain functional level is not a weakness in and of itself, an attacker with knowledge of functional levels can adjust their approach to take advantage of lack of security features in AD. ",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/3/2021 1:51:04 PM","100 A",Reconnaissance,"This indicator looks for AD domains that have a domain functional level set to Windows Server 2012-R2 or lower. These lower functional levels mean that newer security features available in AD cannot be leveraged. If the OS version of your domain controllers supports it, you should update to a newer domain functional level to take full advantage of security advancements in AD. ","Domains with obsolete functional levels",Informational,1,,Reconnaissance
