TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,Computer,DestinationPort,DestinationIP,DeviceAddress,Message,Protocol,SourceIP,DeviceVersion,Activity,ApplicationProtocol,EventCount,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,AdditionalExtensions,StartTime [UTC],EndTime [UTC],Type
"4/9/2021, 5:06:03.938 AM",vArmour,AC,1,1,ac-01,443,Predictive_Pricing10_100_14_5.prod.acme.com,,,tcp,10.21.21.2,6,POLICY_VIOLATION,https,41,"RTO_MISMATCH{RTO1_MISMATCH} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Realtime-Pricing,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;4,Realm=;NewYork-DC,System=;src_ip=10.21.21.2;dst_ip=10.100.14.5",,,CommonSecurityLog
"4/9/2021, 5:06:03.938 AM",vArmour,AC,1,1,ac-01,443,Predictive_Pricing10_100_14_7.prod.acme.com,,,tcp,Realtime-Pricing10_21_21_4_vm,6,POLICY_VIOLATION,https,87,"RTO_MISMATCH{RTO1_MISMATCH} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Realtime-Pricing,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;4,Realm=;NewYork-DC,System=;src_ip=10.21.21.4;dst_ip=10.100.14.7",,,CommonSecurityLog
"4/9/2021, 5:06:03.938 AM",vArmour,AC,1,1,ac-01,443,Predictive_Pricing10_100_14_7.prod.acme.com,,,tcp,10.21.21.1,6,POLICY_VIOLATION,https,68,"RTO_MISMATCH{RTO1_MISMATCH} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Realtime-Pricing,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;4,Realm=;NewYork-DC,System=;src_ip=10.21.21.1;dst_ip=10.100.14.7",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_1,,,tcp,Sharika Patino,6,POLICY_VIOLATION,http,29,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.1;dst_ip=10.10.1.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_2,,,tcp,Sharika Patino,6,POLICY_VIOLATION,http,48,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.1;dst_ip=10.10.1.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_2,,,tcp,Sharika Patino,6,POLICY_VIOLATION,http,48,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.1;dst_ip=10.10.1.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_1,,,tcp,Stephan Lacroix,6,POLICY_VIOLATION,http,5,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.8;dst_ip=10.10.1.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_2,,,tcp,Stephan Lacroix,6,POLICY_VIOLATION,http,24,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.8;dst_ip=10.10.1.2",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_1,,,tcp,Stephan Lacroix,6,POLICY_VIOLATION,http,5,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.8;dst_ip=10.10.1.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.961 AM",vArmour,AC,1,1,ac-01,443,vm-Campaign-Mgmt-Frontend10_10_1_2,,,tcp,Stephan Lacroix,6,POLICY_VIOLATION,http,24,"Mobile-Banking_Application_Attestation_06-02-2020{Mobile-Banking_A_ID167_52} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"{AppFunc=;Sales,AppName=;Users,Criticality=;5,PCI=;Category-3,PII=;No,Realm=;PROD,Region=;NewYork-DC,SentinalOne=;Yes,System=;Internal,UserManager=Donald_Hernandez};AppName=;Mobile-Banking{AppFunc=;Campaign-Mgmt-Frontend,AppID=;47436,AppName=;Mobile-Banking,AppOwner=;Henna_Daly,Criticality=;4,PCI=;No,QualysAgent=;Yes,RTO=;2,Realm=;MGMT,Region=;Azure-Central-US,System=;Internal,TaniumAgent=Yes};src_ip=10.100.9.8;dst_ip=10.10.1.2",,,CommonSecurityLog
