Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,SourceComputerId,EventOriginId,TimeCollected [UTC],AccessList,AccessMask,AdditionalInfo,AdditionalInfo2,AuthenticationPackageName,CallerProcessId,RelativeTargetName
\TEST,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,845b4809-428c-4cda-b56f-70701505f6d3,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,1646e8e9-fe11-4ad2-9a6a-106c4d6554c9,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,6e2a299a-9d3f-445e-96d1-590a842ddb9d,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,cc727b03-4ac5-40a9-9e98-c0848dcb1a6b,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,9be8ef65-0f9e-4758-bbcb-f60ec8974f6d,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5f9e7030-ed02-45e8-b5e8-1b7e00564287,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,c4ec4abd-029b-4d7f-8d21-41a9518f38ed,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,7ac479ea-2603-42d8-bdbe-bc66d83c5bd3,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5087db4e-50a2-4040-9411-ca6221ad93e9,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5e12c8e3-3e96-4cba-b548-82b364e3cf17,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,2e3ab209-86f5-4211-bd1f-8f26cbd60212,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,4003a83b-5e59-48a2-86e3-79e50481004f,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,db0b752e-e2b1-4bb0-96cb-6692ac905238,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b7a4917b-59aa-499e-81ca-0449cc071167,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\KJOHNSON,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,f80f84fe-91fa-43e9-9c57-962204e54ab5,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,7b8544a9-c4b5-4694-a214-c2b305e33c39,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b86c5781-13af-4ee9-9f91-0e82d715543e,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,095550cf-a315-4ad3-ae44-75f7413675f0,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,0e06b549-8f5a-489f-8320-2417fc7ad99b,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,83b3f3b9-d67f-4c52-a787-ea002b36a6b4,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,bf79e044-cad1-42e4-8302-1089efa897c0,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,6089ba51-3c2d-4ff1-baf4-cb3bb86f8051,"4/16/2021, 8:44:59.105 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,98070345-557f-4cb0-8271-f5e1e24e2023,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,db51637c-390e-4fcf-9f8f-cc1fd90a190b,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMIN,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,7f1acf16-b982-4e27-b3eb-79d6a88ad74b,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,21d82b39-dbac-46c5-adc6-4e5392e552f7,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,13fdf972-1362-4798-b50b-48ddaad3d4a0,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5e5dca03-2ef0-498c-a552-2afa8da42859,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,4cc2f78a-7543-4a07-a91d-ca922f31018c,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,944feee3-7b8a-4a2a-9588-c5bdc6885aad,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\TEST,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,c972b090-85ab-4ffd-b8b3-7ff1ffa21d94,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b9e3b1fe-4ed5-4509-930d-c0574e218bcf,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,3d1f7cc4-8a0b-4ddd-9fb9-17849342943b,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,e9661426-972f-43c2-9f79-02b91f8c35cf,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,c8113384-26a5-4d03-bcbf-7ae36c997a6b,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,a1528c62-c1a1-4d57-8a37-17309d683b71,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b75947d0-7c9a-4d1a-8052-3236daa8ac3b,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\SERVER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,e089d197-ec81-46bf-b663-bd27af269e81,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,ec1eaa12-b356-4d48-9416-484eb801644e,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,48dfd5f8-2530-48b6-bbd4-c8024e24aa53,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,8fea1bee-56a0-4bd0-b97d-86347641e2e8,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,8ea22a69-61ef-426d-a917-e60593a7a026,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\SERVER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,1b414884-5bc8-4a2b-acac-7467d0e7c59c,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,c0432679-b12c-4782-9b2a-8ec21872a1b1,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,76cae2aa-dd66-46fd-b6a6-7ba8c0855f33,"4/16/2021, 8:45:06.114 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,ca02a87c-f372-4423-9128-262611781d8a,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
SHIR-Hive\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,361b9d93-a787-471c-aad1-7347498ce4b4,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,e50bdb09-947b-4ac5-91a1-97aeb542b66f,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
Tamarindo@tamacc\Administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,0ef5a74e-ae3e-4d53-971f-cfabec5c5279,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,a9504f66-6c1c-475a-9831-3ee0bc62190f,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,727bd7f9-b33f-4eef-b9f7-3e31069bc004,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\DEMOUSER,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,d1ff530e-f936-4184-bf8a-ef191622477a,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,6a3bc5f8-e593-42ae-b20e-9ef233605e16,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
SHIR-Hive\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,03246d89-e10d-4096-92ad-378cb7af619f,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,4059f254-9127-4637-8e06-d7e1982bfb64,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
Tamarindo@tamacc\Administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,92017372-57a8-4ccd-a5bb-50ed348f8626,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,b1bee9c2-e7d9-42d0-96cb-343daeeffd60,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,6f64b36a-7f5d-418a-9a94-c77ffacd9c3d,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,4a2bf5eb-ab17-41c8-82af-b64d137557c3,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,657f5da5-529e-4f55-86a3-4c35fb755ec8,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,d78ec107-0db1-44e7-bcb5-c499035a754e,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
Tamarindo@tamacc\Administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,be8344d6-82e3-4e3e-8944-167e540eb04c,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,b7f1346d-e37c-4c31-b0dd-7ea55f549974,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,f97240b8-3825-4129-9251-e04dadd9d0e1,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,cb734fff-6df0-4ec1-8559-a4b416193b80,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,915e8904-a282-4e2e-af86-0f1fae87f22d,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,95224e08-77eb-49f5-84d7-4445a03f3998,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,95f9b940-3b53-43df-90e3-ff0697ad2fc7,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
Tamarindo@tamacc\Administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,6c77c416-a470-4fc8-af7d-30fe68c7443f,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\administrator,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,347016ab-3d59-4324-858e-0c51c10274c3,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\admin,User,SHIR-Hive,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,df6a58ab-e4d5-47e3-853f-26e261ec7efb,24382fbc-9954-4980-8be5-5497f2f5d460,"4/16/2021, 9:03:17.680 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,ac23337a-e581-4668-8ea5-2f4b9a7ce75d,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\USER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,4a8dbe03-94e6-466b-9ff0-6970431597de,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,c319d0e5-c964-4394-abda-79927593d667,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMIN,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,a768565b-04a3-469c-9266-7d88cb9ba0b0,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\SERVER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,02502f23-662f-4b87-be6d-b593ad54ebdc,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,806d59e9-cd48-48fe-bf2a-58c3dd0c7edb,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRADOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,ed08e745-8956-4851-a408-f935135d7b18,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,bc79b209-e913-44eb-8561-383464112233,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,1fec4da7-40a9-4d26-bcff-4b1d1e819a8e,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\SERVER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,99835229-dc2f-4c0e-aa17-cbe7a4a08990,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,5d71671b-52c9-4ac7-8123-d23ed57ea6d7,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,79eefb3b-c01f-4d9b-b978-dda2eb3b2242,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,62a08d99-2fda-4615-b052-4b7ac4bf7dbf,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,9cdb5669-8514-4feb-b30b-6808cb1a340a,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,d9446cbc-6352-48f1-993f-273f847d4c2f,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,4f98013d-238b-4149-9867-7ff060a79fae,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,d6899e3e-4fc0-484d-ad39-012277199a8d,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\TEST,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,15c193cd-ea53-4bfe-aa9d-a24b3cce3e3b,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,4dfa2438-9492-430d-b896-52a02c62d0be,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\CRESCENT LAKE,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,9d9160df-b7b5-48ce-a999-81292ecdef79,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,a22d38a7-ab13-41df-ab48-640ce97628f8,"4/16/2021, 8:55:43.120 AM",,,,,NTLM,,
