"solution_name","solution_folder","content_type","content_id","content_name","content_file","table_name","table_usage","is_published"
"Infoblox SOC Insights","Infoblox SOC Insights","playbook","","Infoblox SOC Get Insight Details","Infoblox-SOC-Get-Insight-Details/azuredeploy.json","InfobloxInsightIndicators_CL","write","false"
"Infoblox SOC Insights","Infoblox SOC Insights","playbook","","Infoblox SOC Get Open Insights API","Infoblox-SOC-Get-Open-Insights-API/azuredeploy.json","InfobloxInsight_CL","write","false"
"Integration for Atlassian Beacon","Integration for Atlassian Beacon","analytic_rule","83fbf6a2-f227-48f4-8e7b-0b0ecac2381b","Atlassian Beacon Alert","AtlassianBeacon_High.yaml","atlassian_beacon_alerts_CL","read","true"
"Integration for Atlassian Beacon","Integration for Atlassian Beacon","playbook","","Atlassian Beacon Integration","Sync Alerts/azuredeploy.json","atlassian_beacon_alerts_CL","write","true"
"IONIX","IONIX","analytic_rule","8e0403b1-07f8-4865-b2e9-74d1e83200a4","High Urgency IONIX Action Items","HighUrgencyActionItems.yaml","CyberpionActionItems_CL","read","true"
"IONIX","IONIX","workbook","","IONIXOverviewWorkbook","IONIXOverviewWorkbook.json","CyberpionActionItems_CL","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","e068187a-01f5-4737-bc13-25db4027b7ea","Denial of Service (Microsoft Defender for IoT)","IoTDenialofService.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","f5217b4c-3f1f-4d89-b4f3-5d7581da1c1c","Excessive Login Attempts (Microsoft Defender for IoT)","IoTExcessiveLoginAttempts.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","7cad4b66-5e83-4756-8de4-f21315ab1e77","Firmware Updates (Microsoft Defender for IoT)","IoTFirmwareUpdates.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","caa4665f-21fa-462d-bb31-92226e746c68","High bandwidth in the network (Microsoft Defender for IoT)","IoTHighBandwidth.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","70be4a31-9d2b-433b-bdc7-da8928988069","Illegal Function Codes for ICS traffic (Microsoft Defender for IoT)","IoTIllegalFunctionCodes.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","208c3f5b-3ba2-49b5-9bca-c44e58cd5fd3","No traffic on Sensor Detected (Microsoft Defender for IoT)","IoTINoSensorTrafficDetected.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","f9df500a-e2a4-4104-a517-dc1d85bb654f","PLC unsecure key state (Microsoft Defender for IoT)","IoTInsecurePLC.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","9ff3b13b-287a-4ed0-8f6b-7e7b66cbbcbd","Internet Access (Microsoft Defender for IoT)","IoTInternetAccess.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","6fb1acd5-356d-40f7-9b97-78d993c6a183","Suspicious malware found in the network (Microsoft Defender for IoT)","IoTMalware.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","493916d5-a094-4bfa-bdd1-d983a063ea3d","Multiple scans in the network (Microsoft Defender for IoT)","IoTNetworkScanning.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","a7d3f642-15d8-4e83-99ee-83ca3352525d","PLC Stop Command (Microsoft Defender for IoT)","IoTPLCStopCommand.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","f4c71e55-6192-47ca-92e2-0856ae502a46","Unauthorized device in the network (Microsoft Defender for IoT)","IoTUnauthorizedDevice.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","c52ec521-9188-4a9e-a4cd-34a3dfbc3d27","Unauthorized DHCP configuration in the network (Microsoft Defender for IoT)","IoTUnauthorizedNetworkConfiguration.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","c2fb27c7-5f67-49c4-aaf3-d82934234a69","Unauthorized PLC changes (Microsoft Defender for IoT)","IoTUnauthorizedPLCModifications.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","analytic_rule","1ff4fa3d-150b-4c87-b733-26c289af0d49","Unauthorized remote access to the network (Microsoft Defender for IoT)","IoTUnauthorizedRemoteAccess.yaml","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","workbook","","IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT.json","SecurityIncident","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","playbook","","AD4IoT-AutoAlertStatusSync","AutoAlertStatusSync/AutoAlertStatusSync.json","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","playbook","","AD4IoT-AutoTriageIncident","AutoTriageIncident/AutoTriageIncident.json","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","playbook","","AD4IoT-CVEAutoWorkflow","CVEAutoWorkflow/CVEAutoWorkflow.json","SecurityAlert","read","true"
"IoTOTThreatMonitoringwithDefenderforIoT","IoTOTThreatMonitoringwithDefenderforIoT","playbook","","AD4IoT-SendEmailtoIoTOwner","SendEmailToIoTOwner/SendEmailToIoTOwner.json","SecurityAlert","read","true"
"IronNet IronDefense","IronNet IronDefense","analytic_rule","3cf46cb9-99d5-42ee-a43c-7bd88ea394a1","Create Incidents from IronDefense","IronDefense_Detection_Query.yaml","CommonSecurityLog","read","false"
"IronNet IronDefense","IronNet IronDefense","workbook","","IronDefenseAlertDashboard","IronDefenseAlertDashboard.json","CommonSecurityLog","read","false"
"IronNet IronDefense","IronNet IronDefense","workbook","","IronDefenseAlertDetails","IronDefenseAlertDetails.json","CommonSecurityLog","read","false"
"Island","Island","workbook","","IslandAdminAuditOverview","IslandAdminAuditOverview.json","Island_Admin_CL","read","true"
"Island","Island","workbook","","IslandUserActivityOverview","IslandUserActivityOverview.json","Island_User_CL","read","true"
"Jamf Protect","Jamf Protect","analytic_rule","6098daa0-f05e-44d5-b5a0-913e63ba3179","Jamf Protect - Alerts","JamfProtectAlerts.yaml","jamfprotectalerts_CL","read","true"
"Jamf Protect","Jamf Protect","analytic_rule","44da53c3-f3b0-4b70-afff-f79275cb9442","Jamf Protect - Network Threats","JamfProtectNetworkThreats.yaml","jamfprotect_CL","read","true"
"Jamf Protect","Jamf Protect","analytic_rule","9eb2f758-003b-4303-83c6-97aed4c03e41","Jamf Protect - Unified Logs","JamfProtectUnifiedLogs.yaml","jamfprotectunifiedlogs_CL","read","true"
"Jamf Protect","Jamf Protect","workbook","","JamfProtectDashboard","JamfProtectDashboard.json","jamfprotectunifiedlogs_CL","read","true"
"Jamf Protect","Jamf Protect","workbook","","JamfProtectDashboard","JamfProtectDashboard.json","jamfprotecttelemetryv2_CL","read","true"
"Jamf Protect","Jamf Protect","workbook","","JamfProtectDashboard","JamfProtectDashboard.json","jamfprotectalerts_CL","read","true"
"Keeper Security","Keeper Security","analytic_rule","f031fbbc-37d8-4667-b795-d386bf2b5ab2","Keeper Security - Password Changed","Keeper Security - Alternate Master Password.yaml","KeeperSecurityEventNewLogs_CL","read","true"
"Keeper Security","Keeper Security","analytic_rule","75ffc8a4-86db-4f48-8506-cb4c049be484","Keeper Security - User MFA Changed","Keeper Security - User MFA Changed.yaml","KeeperSecurityEventNewLogs_CL","read","true"
"Keeper Security","Keeper Security","workbook","","KeeperSecurityDashboard","KeeperSecurityDashboard.json","KeeperSecurityEventNewLogs_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","8a2cc466-342d-4ebb-8871-f9e1d83a24a5","Employee account deleted","EmployeeAccountDeleted.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","760b8467-e6cc-4006-9149-5696845c1a54","Failed sign-ins into LastPass due to MFA","FailedSigninDueToMFA.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","760b8467-e6cc-4006-9149-5696845c1a54","Failed sign-ins into LastPass due to MFA","FailedSigninDueToMFA.yaml","SigninLogs","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","b39e6482-ab7e-4817-813d-ec910b64b26e","Highly Sensitive Password Accessed","HighlySensitivePasswordAccessed.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","2a723664-22c2-4d3e-bbec-5843b90166f3","TI map IP entity to LastPass data","TIMapIPEntityToLastPass.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","2a723664-22c2-4d3e-bbec-5843b90166f3","TI map IP entity to LastPass data","TIMapIPEntityToLastPass.yaml","ThreatIntelligenceIndicator","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","analytic_rule","a3bbdf60-0a6d-4cc2-b1d1-dd70aca184ce","Unusual Volume of Password Updated or Removed","UnusualVolumeOfPasswordsUpdatedOrRemoved.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","hunting_query","b43fc364-69fc-4d3e-8834-6743ab5725e9","Failed sign-ins into LastPass due to MFA.","FailedSigninsDueToMFA.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","hunting_query","b43fc364-69fc-4d3e-8834-6743ab5725e9","Failed sign-ins into LastPass due to MFA.","FailedSigninsDueToMFA.yaml","SigninLogs","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","hunting_query","d292d770-69a4-4399-9272-6e86c4e53e58","Login into LastPass from a previously unknown IP.","LoginIntoLastPassFromUnknownIP.yaml","SigninLogs","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","hunting_query","e70f1b22-acd1-493f-bba5-b28bea988940","Password moved to shared folders","PasswordMoveToSharedFolder.yaml","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","workbook","","LastPassWorkbook","LastPassWorkbook.json","LastPassNativePoller_CL","read","true"
"Lastpass Enterprise Activity Monitoring","LastPass","workbook","","LastPassWorkbook","LastPassWorkbook.json","SigninLogs","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","e2629949-2043-4421-8064-bca23c8491dd","Dev-0056 Command Line Activity November 2021","Dev-0056CommandLineActivityNovember2021.yaml","DeviceProcessEvents","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","e2629949-2043-4421-8064-bca23c8491dd","Dev-0056 Command Line Activity November 2021","Dev-0056CommandLineActivityNovember2021.yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","e2629949-2043-4421-8064-bca23c8491dd","Dev-0056 Command Line Activity November 2021","Dev-0056CommandLineActivityNovember2021.yaml","SecurityEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","e2629949-2043-4421-8064-bca23c8491dd","Dev-0056 Command Line Activity November 2021","Dev-0056CommandLineActivityNovember2021.yaml","WindowsEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","6bfea14f-2122-46b3-8f8b-3947e0fb6d92","Dev-0322 Command Line Activity November 2021 (ASIM Version)","Dev-0322CommandLineActivityNovember2021(ASIMVersion).yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","6bfea14f-2122-46b3-8f8b-3947e0fb6d92","Dev-0322 Command Line Activity November 2021 (ASIM Version)","Dev-0322CommandLineActivityNovember2021(ASIMVersion).yaml","imProcess","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","78fa22f9-0c13-4847-bbe6-6a7aa1b47547","Dev-0322 Command Line Activity November 2021","Dev-0322CommandLineActivityNovember2021.yaml","DeviceProcessEvents","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","78fa22f9-0c13-4847-bbe6-6a7aa1b47547","Dev-0322 Command Line Activity November 2021","Dev-0322CommandLineActivityNovember2021.yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","9b72769e-6ab1-4736-988b-018d92dc5e62","Dev-0322 File Drop Activity November 2021 (ASIM Version)","Dev-0322FileDropActivityNovember2021(ASIMVersion).yaml","imFileEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","9b72769e-6ab1-4736-988b-018d92dc5e62","Dev-0322 File Drop Activity November 2021 (ASIM Version)","Dev-0322FileDropActivityNovember2021(ASIMVersion).yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","9b72769e-6ab1-4736-988b-018d92dc5e62","Dev-0322 File Drop Activity November 2021 (ASIM Version)","Dev-0322FileDropActivityNovember2021(ASIMVersion).yaml","imProcess","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","5bf2d4d8-ea03-4673-aaf8-716a61446022","Dev-0322 File Drop Activity November 2021","Dev-0322FileDropActivityNovember2021.yaml","DeviceProcessEvents","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","5bf2d4d8-ea03-4673-aaf8-716a61446022","Dev-0322 File Drop Activity November 2021","Dev-0322FileDropActivityNovember2021.yaml","DeviceFileEvents","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","5bf2d4d8-ea03-4673-aaf8-716a61446022","Dev-0322 File Drop Activity November 2021","Dev-0322FileDropActivityNovember2021.yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","b8b7574f-1cd6-4308-822a-ab07256106f8","Retrospective hunt for Forest Blizzard IP IOCs","ForestBlizzard_IOC_RetroHunt.yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","b8b7574f-1cd6-4308-822a-ab07256106f8","Retrospective hunt for Forest Blizzard IP IOCs","ForestBlizzard_IOC_RetroHunt.yaml","CommonSecurityLog","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","767b8f6d-8029-4c92-afe1-282167d9d49a","Connection from external IP to OMI related Ports","NetworkConnectiontoOMIPorts.yaml","AzureDiagnostics","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","767b8f6d-8029-4c92-afe1-282167d9d49a","Connection from external IP to OMI related Ports","NetworkConnectiontoOMIPorts.yaml","AzureNetworkAnalytics_CL","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","767b8f6d-8029-4c92-afe1-282167d9d49a","Connection from external IP to OMI related Ports","NetworkConnectiontoOMIPorts.yaml","imNetworkSession","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","767b8f6d-8029-4c92-afe1-282167d9d49a","Connection from external IP to OMI related Ports","NetworkConnectiontoOMIPorts.yaml","VMConnection","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","bb30abbc-9af6-4a37-9536-e9207e023989","Nylon Typhoon Command Line Activity November 2021","NylonTyphoonCommandLineActivity-Nov2021.yaml","DeviceProcessEvents","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","bb30abbc-9af6-4a37-9536-e9207e023989","Nylon Typhoon Command Line Activity November 2021","NylonTyphoonCommandLineActivity-Nov2021.yaml","SecurityAlert","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","bb30abbc-9af6-4a37-9536-e9207e023989","Nylon Typhoon Command Line Activity November 2021","NylonTyphoonCommandLineActivity-Nov2021.yaml","SecurityEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","bb30abbc-9af6-4a37-9536-e9207e023989","Nylon Typhoon Command Line Activity November 2021","NylonTyphoonCommandLineActivity-Nov2021.yaml","imProcessCreate","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","bb30abbc-9af6-4a37-9536-e9207e023989","Nylon Typhoon Command Line Activity November 2021","NylonTyphoonCommandLineActivity-Nov2021.yaml","WindowsEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","f090f8f4a-b986-42d2-b536-e0795c723e25","Known Nylon Typhoon Registry modifications patterns","NylonTyphoonRegIOCPatterns.yaml","SecurityEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","f090f8f4a-b986-42d2-b536-e0795c723e25","Known Nylon Typhoon Registry modifications patterns","NylonTyphoonRegIOCPatterns.yaml","imRegistry","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","f090f8f4a-b986-42d2-b536-e0795c723e25","Known Nylon Typhoon Registry modifications patterns","NylonTyphoonRegIOCPatterns.yaml","Event","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","f090f8f4a-b986-42d2-b536-e0795c723e25","Known Nylon Typhoon Registry modifications patterns","NylonTyphoonRegIOCPatterns.yaml","WindowsEvent","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","278592b5-612b-48a4-bb38-4c01ff8ee2a5","SolarWinds Inventory","SolarWindsInventory.yaml","Image","read","true"
"Legacy IOC based Threat Protection","Legacy IOC based Threat Protection","hunting_query","278592b5-612b-48a4-bb38-4c01ff8ee2a5","SolarWinds Inventory","SolarWindsInventory.yaml","DeviceProcessEvents","read","true"
