"solution_name","solution_folder","solution_github_url","playbook_name","playbook_file","api_name","api_kind","is_custom","is_sentinel","connection_count","connection_kinds","connection_names","action_count","parameters"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Add user to blocklist using Teams approval workflow","Dataverse-Blocklist-Add-User-Via-Teams/azuredeploy.json","azuread","managedApi","false","false","1","V1","[variables('AzureadConnectionName')]","2","[{""action"": ""Add_user_to_group"", ""method"": ""post"", ""path"": ""/v1.0/groups/@{encodeURIComponent(parameters('GroupId'))}/members/$ref""}, {""action"": ""Get_user"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix']))}""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Remove user from blocklist","Dataverse-Blocklist-Remove-User-AlertTrigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","1","[{""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Remove user from blocklist","Dataverse-Blocklist-Remove-User-AlertTrigger/azuredeploy.json","azuread","managedApi","false","false","1","V1","[variables('AzureadConnectionName')]","2","[{""action"": ""Get_user"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix']))}""}, {""action"": ""Remove_Member_From_Group"", ""method"": ""delete"", ""path"": ""/v1.0/groups/@{encodeURIComponent(parameters('GroupId'))}/members/@{encodeURIComponent(body('Get_user')?['id'])}/$ref""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Send notification to manager","Dataverse-Send-Manager-Notification/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","3","[{""action"": ""Entities_-_Get_D365_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Entities_-_Get_O365_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Entities_-_Get_Missing_Instance_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Send notification to manager","Dataverse-Send-Manager-Notification/azuredeploy.json","office365","managedApi","false","false","1","V1","[variables('Office365ConnectionName')]","0",""
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Send notification to manager","Dataverse-Send-Manager-Notification/azuredeploy.json","office365users","managedApi","false","false","1","V1","[variables('Office365usersConnectionName')]","1","[{""action"": ""Get_manager_(V2)"", ""method"": ""get"", ""path"": ""/codeless/v1.0/users/@{encodeURIComponent(concat(items('For_each_O365_account')?['accountName'],'@',items('For_each_O365_account')?['upnSuffix']))}/manager""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Send notification to manager","Dataverse-Send-Manager-Notification/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""Get_D365_User"", ""method"": ""GET"", ""uri"": ""@{variables('InstanceUrl')}api/data/v9.2/systemusers?$select=_parentsystemuserid_value,windowsliveid&$filter=windowsliveid eq '@{concat(items('For_each_D365_account')?['accountName'],'@',items('For_each_D365_account')?['upnSuffix'])}'""}, {""action"": ""Get_Manager"", ""method"": ""GET"", ""uri"": ""@{variables('InstanceUrl')}api/data/v9.2/systemusers?$filter=_parentsystemuserid_value eq @{body('Get_D365_User')['value'][0]?['_parentsystemuserid_value']}&$select=firstname,lastname,internalemailaddress""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Dataverse: Send notification to manager","Dataverse-Send-Manager-Notification/azuredeploy.json","office365_1","managedApi","false","false","0","","","5","[{""action"": ""Send_email_to_D365_manager"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_email_to_fallback_mailbox_(D365)"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_email_to_O365_manager"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_email_to_fallback_mailbox_(O365)"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_email_to_fallback_mailbox_(Missing_Instance)"", ""method"": ""post"", ""path"": ""/v2/Mail""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Security workflow: alert verification with workload owners","MSBizApps-Incident-From-Alert-Teams/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","0",""
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Security workflow: alert verification with workload owners","MSBizApps-Incident-From-Alert-Teams/azuredeploy.json","office365","managedApi","false","false","1","V1","[variables('Office365ConnectionName')]","3","[{""action"": ""Send_an_email_escalation_due_to_timeout"", ""method"": ""post"", ""path"": ""/v2/SharedMailbox/Mail""}, {""action"": ""Send_an_email_from_a_shared_mailbox_(V2)"", ""method"": ""post"", ""path"": ""/v2/SharedMailbox/Mail""}, {""action"": ""Send_an_email_notification_of_failure"", ""method"": ""post"", ""path"": ""/v2/SharedMailbox/Mail""}]"
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Security workflow: alert verification with workload owners","MSBizApps-Incident-From-Alert-Teams/azuredeploy.json","teams","managedApi","false","false","1","V1","[variables('TeamsConnectionName')]","0",""
"Microsoft Business Applications","Microsoft Business Applications","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Business%20Applications","Security workflow: alert verification with workload owners","MSBizApps-Incident-From-Alert-Teams/azuredeploy.json","azuresentinel_1","managedApi","false","false","0","","","2","[{""action"": ""Add_alert_to_incident"", ""method"": ""post"", ""path"": ""/Incidents/Relation/Create""}, {""action"": ""Create_incident"", ""method"": ""put"", ""path"": ""/Incidents/subscriptions/@{triggerBody()?['workspaceInfo']?['SubscriptionId']}/resourceGroups/@{triggerBody()?['workspaceInfo']?['ResourceGroupName']}/workspaces/@{triggerBody()?['workspaceInfo']?['WorkspaceName']}""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Malware file extensions","O365DefenderPlaybooks/o365-BlockMalwareFileExtension/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_(V3)_2"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Malware file extensions","O365DefenderPlaybooks/o365-BlockMalwareFileExtension/azuredeploy.json","function","builtin","false","false","0","","","4","[{""action"": ""BlockMalwareFileExtension"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/BlockMalwareFileExtension')]""}, {""action"": ""ConnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ConnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""ListMalwarePolicy"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ListMalwarePolicy')]""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Malware file extensions","O365DefenderPlaybooks/o365-BlockMalwareFileExtension/azuredeploy.json","keyvault","managedApi","false","false","0","","","1","[{""action"": ""Get_secret"", ""method"": ""get"", ""path"": ""/secrets/@{encodeURIComponent(parameters('Certificate_key_name'))}/value""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Suspicious Sender","O365DefenderPlaybooks/o365-BlockSender/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","3","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_(V3)_2"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Suspicious Sender","O365DefenderPlaybooks/o365-BlockSender/azuredeploy.json","function","builtin","false","false","0","","","4","[{""action"": ""CreateAllowBlockList"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/CreateAllowBlockList')]""}, {""action"": ""ConnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ConnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""TenantAllowBlockList"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/TenantAllowBlockList')]""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Suspicious Sender","O365DefenderPlaybooks/o365-BlockSender/azuredeploy.json","keyvault","managedApi","false","false","0","","","1","[{""action"": ""Get_secret"", ""method"": ""get"", ""path"": ""/secrets/@{encodeURIComponent(parameters('Certificate_key_name'))}/value""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Sender Entity Trigger","O365DefenderPlaybooks/o365-BlockSender-EntityTrigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","1","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Sender Entity Trigger","O365DefenderPlaybooks/o365-BlockSender-EntityTrigger/azuredeploy.json","function","builtin","false","false","0","","","4","[{""action"": ""CreateAllowBlockList"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/CreateAllowBlockList')]""}, {""action"": ""ConnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ConnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""TenantAllowBlockList"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/TenantAllowBlockList')]""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Sender Entity Trigger","O365DefenderPlaybooks/o365-BlockSender-EntityTrigger/azuredeploy.json","keyvault","managedApi","false","false","0","","","1","[{""action"": ""Get_secret"", ""method"": ""get"", ""path"": ""/secrets/@{encodeURIComponent(parameters('Certificate_key_name'))}/value""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Spam Domain","O365DefenderPlaybooks/o365-BlockSpamDomain/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","3","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_(V3)_2"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Spam Domain","O365DefenderPlaybooks/o365-BlockSpamDomain/azuredeploy.json","function","builtin","false","false","0","","","5","[{""action"": ""CreateSpamPolicy"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/CreateSpamPolicy')]""}, {""action"": ""CreateSpamRule"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/CreateSpamRule')]""}, {""action"": ""ConnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ConnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""ListSpamPolicy"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ListSpamPolicy')]""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Block Spam Domain","O365DefenderPlaybooks/o365-BlockSpamDomain/azuredeploy.json","keyvault","managedApi","false","false","0","","","1","[{""action"": ""Get_secret"", ""method"": ""get"", ""path"": ""/secrets/@{encodeURIComponent(parameters('Certificate_key_name'))}/value""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Delete All Malicious Inbox Rule","O365DefenderPlaybooks/o365-DeleteMaliciousInboxRule/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","1","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Microsoft Defender for Office 365","Microsoft Defender for Office 365","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Microsoft%20Defender%20for%20Office%20365","O365 - Delete All Malicious Inbox Rule","O365DefenderPlaybooks/o365-DeleteMaliciousInboxRule/azuredeploy.json","function","builtin","false","false","0","","","7","[{""action"": ""ConnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ConnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline_-_Clearing_any_pre-existing-cache_connection"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline_2"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""GetInboxRule"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/GetInboxRule')]""}, {""action"": ""ConnectExchangeOnline_2"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/ConnectExchangeOnline')]""}, {""action"": ""DisconnectExchangeOnline"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/DisconnectExchangeOnline')]""}, {""action"": ""RemoveInboxRule"", ""functionId"": ""[concat(variables('o365FuntionsAppId'), '/functions/RemoveInboxRule')]""}]"
