Entity,Pattern,Field,Value,Comment
Connector,AkamaiSecurityEventsAmaIntegration,additional_information,📖 **Related Documentation:** [Akamai SIEM Integration documentation](https://developer.akamai.com/tools/integrations/siem),
Connector,ApacheHTTPServerIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Apache HTTP Server
Connector,ApacheHTTPServerIntegration,name,Apache HTTP Server Integration,
Connector,ApacheHTTPServerIntegration,description,The Apache HTTP Server integration provides the capability to ingest [Apache HTTP Server](http://httpd.apache.org/) events into Microsoft Sentinel. Refer to [Apache Logs documentation](https://httpd.apache.org/docs/2.4/logs.html) for more information.,
Connector,ApacheHTTPServerIntegration,collection_method,MMA,
Connector,ApacheHTTPServerIntegration,tables,ApacheHTTPServer_CL,
Connector,ApacheHTTPServerIntegration,additional_information,📖 **Related Documentation:** [Apache HTTP Server](http://httpd.apache.org/),
Connector,ApacheHTTPServerIntegration,additional_information,📖 **Related Documentation:** [Apache Logs documentation](https://httpd.apache.org/docs/2.4/logs.html),
Connector,ApacheHTTPServerIntegration,additional_information,"🛠️ **Device Configuration:** Table: `ApacheHTTPServer_CL`. Log locations: Windows: `C:\Server\bin\log\Apache24\logs\*.log`, Linux: `/var/log/httpd/*.log`. See [Custom Logs via AMA configuration](https://learn.microsoft.com/azure/sentinel/unified-connector-custom-device#apache-http-server).",Copied from ApacheHTTPServer
Connector,ApacheTomcatIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Apache Tomcat
Connector,ApacheTomcatIntegration,name,Apache Tomcat Integration,
Connector,ApacheTomcatIntegration,description,The Apache Tomcat solution provides the capability to ingest [Apache Tomcat](http://tomcat.apache.org/) events into Microsoft Sentinel. Refer to [Apache Tomcat documentation](http://tomcat.apache.org/tomcat-10.0-doc/logging.html) for more information.,
Connector,ApacheTomcatIntegration,collection_method,MMA,
Connector,ApacheTomcatIntegration,tables,Tomcat_CL,
Connector,ApacheTomcatIntegration,additional_information,📖 **Related Documentation:** [Apache Tomcat](http://tomcat.apache.org/),
Connector,ApacheTomcatIntegration,additional_information,📖 **Related Documentation:** [Apache Tomcat documentation](http://tomcat.apache.org/tomcat-10.0-doc/logging.html),
Connector,ApacheTomcatIntegration,additional_information,🛠️ **Device Configuration:** Table: `Tomcat_CL`. Log location (Linux): `/var/log/tomcat/*.log`. See [Custom Logs via AMA configuration](https://learn.microsoft.com/azure/sentinel/unified-connector-custom-device#apache-tomcat).,Copied from ApacheTomcat
Connector,ApigeeXDataConnectorIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Google ApigeeX
Connector,ApigeeXDataConnectorIntegration,name,[DEPRECATED] Google ApigeeX Integration,
Connector,ApigeeXDataConnectorIntegration,description,The [Google ApigeeX](https://cloud.google.com/apigee/docs) integration provides the capability to ingest ApigeeX audit logs into Microsoft Sentinel using the GCP Logging API. Refer to [GCP Logging API documentation](https://cloud.google.com/logging/docs/reference/v2/rest) for more information.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>,
Connector,ApigeeXDataConnectorIntegration,collection_method,Azure Function,
Connector,ApigeeXDataConnectorIntegration,tables,ApigeeX_CL,
Connector,ApigeeXDataConnectorIntegration,additional_information,📖 **Related Documentation:** [Google ApigeeX](https://cloud.google.com/apigee/docs),
Connector,ApigeeXDataConnectorIntegration,additional_information,📖 **Related Documentation:** [GCP Logging API documentation](https://cloud.google.com/logging/docs/reference/v2/rest),
Connector,ApigeeXDataConnectorIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,AristaAwakeSecurityIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Awake Security via Legacy Agent
Connector,AristaAwakeSecurityIntegration,name,Awake Security via Legacy Agent Integration,
Connector,AristaAwakeSecurityIntegration,description,"The Awake Security CEF integration allows users to send detection model matches from the Awake Security Platform to Microsoft Sentinel. Remediate threats quickly with the power of network detection and response and speed up investigations with deep visibility especially into unmanaged entities including users, devices and applications on your network. The integration also enables the creation of network security-focused custom alerts, incidents, workbooks and notebooks that align with your existing security operations workflows.",
Connector,AristaAwakeSecurityIntegration,collection_method,MMA,
Connector,AristaAwakeSecurityIntegration,event_vendor,Arista Networks,
Connector,AristaAwakeSecurityIntegration,event_product,Awake Security,
Connector,AristaAwakeSecurityIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Arista Networks""], ""product"": [""Awake Security""]}}",
Connector,AristaAwakeSecurityIntegration,filter_fields,"CommonSecurityLog.DeviceProduct == ""Awake Security"" | CommonSecurityLog.DeviceVendor == ""Arista Networks""",
Connector,AristaAwakeSecurityIntegration,tables,CommonSecurityLog,
Connector,ArubaClearPassIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Aruba ClearPass via Legacy Agent
Connector,ArubaClearPassIntegration,name,Aruba ClearPass via Legacy Agent Integration,
Connector,ArubaClearPassIntegration,description,"The [Aruba ClearPass](https://www.arubanetworks.com/products/security/network-access-control/secure-access/) integration allows you to easily connect your Aruba ClearPass with Microsoft Sentinel, to create custom dashboards, alerts, and improve investigation. This gives you more insight into your organization’s network and improves your security operation capabilities.",
Connector,ArubaClearPassIntegration,collection_method,MMA,
Connector,ArubaClearPassIntegration,event_vendor,Aruba Networks,
Connector,ArubaClearPassIntegration,event_product,ClearPass,
Connector,ArubaClearPassIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Aruba Networks""], ""product"": [""ClearPass""]}}",
Connector,ArubaClearPassIntegration,filter_fields,"CommonSecurityLog.DeviceProduct == ""ClearPass"" | CommonSecurityLog.DeviceVendor == ""Aruba Networks""",
Connector,ArubaClearPassIntegration,tables,CommonSecurityLog,
Connector,ArubaClearPassIntegration,additional_information,📖 **Related Documentation:** [Aruba ClearPass](https://www.arubanetworks.com/products/security/network-access-control/secure-access/),
Connector,ArubaClearPassIntegration,additional_information,🛠️ **Device Configuration:** [Follow these instructions](https://www.arubanetworks.com/techdocs/ClearPass/6.7/PolicyManager/Content/CPPM_UserGuide/Admin/syslogExportFilters_add_syslog_filter_general.htm) to configure Aruba ClearPass. Use the IP address or hostname for the Linux device.,Copied from ArubaClearPass
Connector,ArubaClearPassAmaIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Aruba ClearPass via AMA
Connector,ArubaClearPassAmaIntegration,name,Aruba ClearPass via AMA Integration,
Connector,ArubaClearPassAmaIntegration,description,"The [Aruba ClearPass](https://www.arubanetworks.com/products/security/network-access-control/secure-access/) integration allows you to easily connect your Aruba ClearPass with Microsoft Sentinel, to create custom dashboards, alerts, and improve investigation. This gives you more insight into your organization’s network and improves your security operation capabilities.",
Connector,ArubaClearPassAmaIntegration,collection_method,AMA,
Connector,ArubaClearPassAmaIntegration,event_vendor,Aruba Networks,
Connector,ArubaClearPassAmaIntegration,event_product,ClearPass,
Connector,ArubaClearPassAmaIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""Aruba Networks""], ""product"": [""ClearPass""]}}",
Connector,ArubaClearPassAmaIntegration,filter_fields,"CommonSecurityLog.DeviceProduct =~ ""ClearPass"" | CommonSecurityLog.DeviceVendor =~ ""Aruba Networks""",
Connector,ArubaClearPassAmaIntegration,tables,CommonSecurityLog,
Connector,ArubaClearPassAmaIntegration,additional_information,📖 **Related Documentation:** [Aruba ClearPass](https://www.arubanetworks.com/products/security/network-access-control/secure-access/),
Connector,ArubaClearPassAmaIntegration,additional_information,🛠️ **Device Configuration:** [Follow these instructions](https://www.arubanetworks.com/techdocs/ClearPass/6.7/PolicyManager/Content/CPPM_UserGuide/Admin/syslogExportFilters_add_syslog_filter_general.htm) to configure Aruba ClearPass. Use the IP address or hostname for the Linux device.,Copied from ArubaClearPassAma
Connector,BarracudaIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Barracuda Web Application Firewall via Legacy Agent
Connector,BarracudaIntegration,name,Barracuda Web Application Firewall via Legacy Agent Integration,
Connector,BarracudaIntegration,description,"The Barracuda Web Application Firewall (WAF) integration allows you to easily connect your Barracuda logs with Microsoft Sentinel, to view dashboards, create custom alerts, and improve investigation. This gives you more insight into your organization’s network and improves your security operation capabilities.<br><br>[For more information >​](https://aka.ms/CEF-Barracuda)",
Connector,BarracudaIntegration,collection_method,MMA,
Connector,BarracudaIntegration,event_vendor,Barracuda,
Connector,BarracudaIntegration,filter_fields,"CommonSecurityLog.DeviceVendor == ""Barracuda""",
Connector,BarracudaIntegration,tables,Barracuda_CL; CommonSecurityLog; barracuda_CL,
Connector,BarracudaIntegration,additional_information,📖 **Related Documentation:** [For more information >​](https://aka.ms/CEF-Barracuda),
Connector,BarracudaIntegration,additional_information,📖 **Vendor Documentation:** [Barracuda WAF Export Logs](https://campus.barracuda.com/product/webapplicationfirewall/doc/168300161/how-to-export-logs-from-the-barracuda-web-application-firewall) - How to configure syslog and log settings,Copied from Barracuda
Connector,BarracudaCloudFirewallIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Barracuda CloudGen Firewall
Connector,BarracudaCloudFirewallIntegration,name,Barracuda CloudGen Firewall Integration,
Connector,BarracudaCloudFirewallIntegration,description,"The Barracuda CloudGen Firewall (CGFW) integration allows you to easily connect your Barracuda CGFW logs with Microsoft Sentinel, to view dashboards, create custom alerts, and improve investigation. This gives you more insight into your organization's network and improves your security operation capabilities.",
Connector,BarracudaCloudFirewallIntegration,collection_method,MMA,
Connector,BarracudaCloudFirewallIntegration,tables,Syslog,
Connector,BarracudaCloudFirewallIntegration,additional_information,🛠️ **Device Configuration:** [Follow instructions](https://aka.ms/sentinel-barracudacloudfirewall-connector) to configure syslog streaming. Use the IP address or hostname for the Linux machine with the Microsoft Sentinel agent installed for the Destination IP address.,Copied from BarracudaCloudFirewall
Connector,BlackberryCylancePROTECTIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Blackberry CylancePROTECT
Connector,BlackberryCylancePROTECTIntegration,name,Blackberry CylancePROTECT Integration,
Connector,BlackberryCylancePROTECTIntegration,description,The [Blackberry CylancePROTECT](https://www.blackberry.com/us/en/products/blackberry-protect) integration allows you to easily connect your CylancePROTECT logs with Microsoft Sentinel. This gives you more insight into your organization's network and improves your security operation capabilities.,
Connector,BlackberryCylancePROTECTIntegration,collection_method,MMA,
Connector,BlackberryCylancePROTECTIntegration,tables,Syslog,
Connector,BlackberryCylancePROTECTIntegration,additional_information,📖 **Related Documentation:** [Blackberry CylancePROTECT](https://www.blackberry.com/us/en/products/blackberry-protect),
Connector,BroadcomSymantecDLPIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Broadcom Symantec DLP via Legacy Agent
Connector,BroadcomSymantecDLPIntegration,name,Broadcom Symantec DLP via Legacy Agent Integration,
Connector,BroadcomSymantecDLPIntegration,description,"The [Broadcom Symantec Data Loss Prevention (DLP)](https://www.broadcom.com/products/cyber-security/information-protection/data-loss-prevention) integration allows you to easily connect your Symantec DLP with Microsoft Sentinel, to create custom dashboards, alerts, and improve investigation. This gives you more insight into your organization’s information, where it travels, and improves your security operation capabilities.",
