"parser_name","parser_title","parser_version","parser_last_updated","parser_category","description","tables","source_file","github_url","solution_name","solution_folder","location","file_type","discovered"
"Alerts_assets","Parser to extract Bit Bucket alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_assets.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_assets.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_bit_bucket","Parser to extract Bit Bucket alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_bit_bucket.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_bit_bucket.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_cloud_storage","Parser to extract Cloud Storage alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_cloud_storage.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_cloud_storage.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_compromised_endpoints_cookies","Parser to extract Compromised Endpoints Cookies alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_compromised_endpoints_cookies.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_compromised_endpoints_cookies.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_compromised_files","Parser to extract Compromised Files alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_compromised_files.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_compromised_files.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_cyber_crime_forums","Parser to extract Cyber Crime Forums alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_cyber_crime_forums.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_cyber_crime_forums.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_darkweb_data_breaches","Parser to extract DarkWeb Data Breaches alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_darkweb_data_breaches.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_darkweb_data_breaches.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_darkweb_marketplaces","Parser to extract DarkWeb Marketplace alerts from Cyble Vision Alerts","1.0.0","2025-12-11","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_darkweb_marketplaces.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_darkweb_marketplaces.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_darkweb_ransomware","Parser to extract Darkweb Ransomware alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_darkweb_ransomware.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_darkweb_ransomware.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_defacement_content","Parser to extract Defacement Content alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_defacement_content.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_defacement_content.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_defacement_keyword","Parser to extract Defacement Keyword alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_defacement_keyword.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_defacement_keyword.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_defacement_url","Parser to extract Defacement URL alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_defacement_url.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_defacement_url.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_discord","Parser to extract Discord alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_discord.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_discord.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_docker","Parser to extract Docker alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_docker.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_docker.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_domain_expiry","Parser to extract Domain Expiry alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_domain_expiry.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_domain_expiry.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_domain_watchlist","Parser to extract Domain Watchlist alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_domain_watchlist.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_domain_watchlist.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_flash_report","Parser to extract Flash Reports alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_flash_report.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_flash_report.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_github","Parser to extract GitHub alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_github.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_github.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_hacktivism","Parser to extract Hacktivism alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_hacktivism.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_hacktivism.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_i2p","Parser to extract I2P alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_i2p.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_i2p.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_iocs","Parser to extract IOC alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_iocs.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_iocs.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_ip_risk_score","Parser to extract IP Risk Score alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_ip_risk_score.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_ip_risk_score.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_leaked_credentials","Parser to extract Leaked Credentials alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_leaked_credentials.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_leaked_credentials.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_malicious_ads","Parser to extract Malicious Ads alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_malicious_ads.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_malicious_ads.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_mobile_apps","Parser to extract Mobile Apps alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_mobile_apps.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_mobile_apps.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_news_feed","Parser to extract News Feed alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_news_feed.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_news_feed.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_new_vulnerability","Parser to extract New Vulnerability alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_new_vulnerability.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_new_vulnerability.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_osint","Parser to extract OSINT alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_osint.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_osint.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_ot_ics","Parser to extract OT ICS alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_ot_ics.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_ot_ics.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_pastebin","Parser to extract Pastebin alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_pastebin.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_pastebin.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_phishing","Parser to extract Phishing alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_phishing.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_phishing.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_physical_threats","Parser to extract Physical Threats alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_physical_threats.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_physical_threats.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_postman","Parser to extract Postman alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_postman.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_postman.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_product_vulnerability","Parser to extract Product Vulnerability alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_product_vulnerability.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_product_vulnerability.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_ransomware_updates","Parser to extract Ransomware Updates alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_ransomware_updates.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_ransomware_updates.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_social_media_monitoring","Parser to extract Social Media Monitoring Data Message alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_social_media_monitoring.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_social_media_monitoring.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_ssl_expiry","Parser to extract SSL Expiry alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_ssl_expiry.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_ssl_expiry.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_stealer_logs","Parser to extract Stealer Logs alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_stealer_logs.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_stealer_logs.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_subdomains","Parser to extract Subdomains alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_subdomains.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_subdomains.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_suspicious_domains","Parser to extract Suspicious Domains alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_suspicious_domains.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_suspicious_domains.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_telegram_mentions","Parser to extract Telegram Mentions alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_telegram_mentions.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_telegram_mentions.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_tor_links","Parser to extract GitHub TOR Links alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_tor_links.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_tor_links.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_vulnerability","Parser to extract Vulnerability alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_vulnerability.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_vulnerability.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"Alerts_web_applications","Parser to extract Web Applications alerts from Cyble Vision Alerts","1.0.0","2025-12-09","Microsoft Sentinel Parser","","CybleVisionAlerts_CL","Solutions/Cyble Vision/Parser/Alerts_web_applications.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cyble%20Vision/Parser/Alerts_web_applications.yaml","Cyble Vision","Cyble Vision","solution","yaml","false"
"CynerioEvent_Authentication","Parser for CynerioEvent_Authentication","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CynerioEvent_CL","Solutions/Cynerio/Parsers/CynerioEvent_Authentication.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cynerio/Parsers/CynerioEvent_Authentication.yaml","Cynerio","Cynerio","solution","yaml","true"
