parser_name,equivalent_builtin,schema,schema_version,parser_type,parser_title,parser_version,parser_last_updated,product_name,description,tables,sub_parsers,parser_params,references,source_file,github_url
imDns,_Im_Dns,Dns,0.1.7,union,DNS activity ASIM filtering parser.,0.5.2,"June 7, 2024",Source agnostic,This ASIM parser supports filtering and normalizing DNS activity logs from all supported sources to the ASIM DNS activity normalized schema.,,_Im_Dns_Empty;_Im_Dns_AzureFirewall;_Im_Dns_CiscoUmbrella;_Im_Dns_CorelightZeek;_Im_Dns_FortinetFortiGate;_Im_Dns_Gcp;_Im_Dns_InfobloxNIOS;_Im_Dns_MicrosoftNXlog;_Im_Dns_MicrosoftOMS;_Im_Dns_MicrosoftSysmon;_Im_Dns_MicrosoftSysmonWindowsEvent;_Im_Dns_Native;_Im_Dns_SentinelOne;_Im_Dns_VectraAI;_Im_Dns_ZscalerZIA;_Im_Dns_InfobloxBloxOne,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=lookup;pack:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\imDns.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/imDns.yaml
vimDnsAzureFirewall,_Im_Dns_AzureFirewall,Dns,0.1.7,source,DNS activity ASIM filtering parser for Azure Firewall,0.4.0,"Dec 2, 2025",Azure Firewall,This ASIM parser supports filtering and normalizing Azure Firewall logs to the ASIM Dns normalized schema.,AZFWDnsQuery;AzureDiagnostics,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsAzureFirewall.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsAzureFirewall.yaml
vimDnsCiscoUmbrella,_Im_Dns_CiscoUmbrella,Dns,0.1.3,source,DNS activity ASIM filtering parser for Cisco Umbrella,0.3,Jan 17 2022,Cisco,This ASIM parser supports filtering and normalizing Cisco Umbrella DNS logs to the ASIM Dns normalized schema.,Cisco_Umbrella_dns_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsCiscoUmbrella.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsCiscoUmbrella.yaml
vimDnsCorelightZeek,_Im_Dns_CorelightZeek,Dns,0.1.4,source,DNS activity ASIM filtering parser for Corelight Zeek,0.5,Dec 11 2022,Corelight Zeek,This ASIM parser supports filtering and normalizing Corelight Zeek DNS logs to the ASIM Dns normalized schema.,Corelight_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsCorelightZeek.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsCorelightZeek.yaml
vimDnsEmpty,_Im_Dns_Empty,Dns,0.1.7,empty,DNS activity ASIM schema function,0.4,Jan 09 2023,Microsoft,This function returns an empty ASIM DNS activity schema.,,,,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsEmpty.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsEmpty.yaml
vimDnsFortinetFortiGate,_Im_Dns_FortinetFortiGate,Dns,0.1.7,source,DNS activity ASIM parser for Fortinet FortiGate,0.1.2,"Dec 11, 2025",Fortinet FortiGate,This ASIM parser supports filtering and normalizing Fortinet FortiGate logs ingested in 'CommonSecurityLogs' table produced by the Microsoft Sentinel Fortinet connector to the ASIM DNS normalized schema.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM);[Fortinet FortiGate DNS log message reference](https://docs.fortinet.com/document/fortigate/7.4.1/fortios-log-message-reference/229/dns),Parsers\ASimDns\Parsers\vimDnsFortinetFortigate.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsFortinetFortigate.yaml
vimDnsGcp,_Im_Dns_Gcp,Dns,0.1.3,source,DNS activity ASIM filtering parser for GCP,0.4,Dec 11 2022,GCP Cloud DNS,This ASIM parser supports filtering and normalizing Google cloud platform (GCP) DNS logs to the ASIM Dns normalized schema.,GCP_DNS_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsGcp.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsGcp.yaml
vimDnsInfobloxBloxOne,_Im_Dns_InfobloxBloxOne,Dns,0.1.7,source,Dns ASIM parser for Infoblox BloxOne,0.1.0,"Sep 11, 2024",Infoblox BloxOne,This ASIM parser supports normalizing Dns logs from Infoblox BloxOne to the ASIM Dns normalized schema. These events are captured through the Azure Monitor Agent (AMA) which are sent by the Data Connector Service of Infoblox BloxOne.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM Dns Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM);[Infoblox BloxOne Documentation](https://docs.infoblox.com/space/BloxOneThreatDefense),Parsers\ASimDns\Parsers\vimDnsInfobloxBloxOne.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsInfobloxBloxOne.yaml
vimDnsInfobloxNIOS,_Im_Dns_InfobloxNIOS,Dns,0.1.3,source,DNS activity ASIM filtering parser for Infoblox NIOS,0.5.1,Dec 11 2022,Infoblox NIOS,This ASIM parser supports filtering and normalizing Infoblox NIOS DNS logs to the ASIM Dns normalized schema.,Syslog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsInfobloxNIOS.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsInfobloxNIOS.yaml
vimDnsMicrosoftNXlog,_Im_Dns_MicrosoftNXlog,Dns,0.1.7,source,DNS activity ASIM filtering parser for Microsoft DNS logs collected using NXlog,0.5.0,Sep 06 2023,MS DNS Events,"This ASIM parser supports filtering and normalizing Microsoft DNS logs, collected using NXlog, to the ASIM Dns normalized schema.",NXLog_DNS_Server_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM);[Resource Record (RR) TYPEs](https://www.iana.org/assignments/dns-parameters/dns-parameters.xhtml),Parsers\ASimDns\Parsers\vimDnsMicrosoftNXlog.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsMicrosoftNXlog.yaml
vimDnsMicrosoftOMS,_Im_Dns_MicrosoftOMS,Dns,0.1.3,source,DNS activity ASIM filtering parser for Windows DNS log collected using the Log Analytics agent,0.4,Dec 11 2022,MS DNS Events,"This ASIM parser supports filtering and normalizing Windows DNS logs, collected using the Log Analytics agent, to the ASIM Dns normalized schema.",DnsEvents,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsMicrosoftOMS.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsMicrosoftOMS.yaml
vimDnsMicrosoftSysmon,_Im_Dns_MicrosoftSysmon,Dns,0.1.7,source,DNS activity ASIM filtering parser for Sysmon for Windows,0.5.1,"Jul 19, 2024",Microsoft Windows Events Sysmon,This ASIM parser supports filtering and normalizing Sysmon for Windows DNS logs (event number 22) logs ingested in 'Event' table to the ASIM Dns normalized schema.,Event,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsMicrosoftSysmon.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsMicrosoftSysmon.yaml
vimDnsMicrosoftSysmonWindowsEvent,_Im_Dns_MicrosoftSysmonWindowsEvent,Dns,0.1.7,source,DNS activity ASIM filtering parser for Sysmon for Windows,0.5.1,"Jul 19, 2024",Microsoft Windows Events Sysmon,This ASIM parser supports normalizing Sysmon for Windows DNS logs (event number 22) logs ingested in 'Event' table to the ASIM Dns normalized schema.,WindowsEvent,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsMicrosoftSysmonWindowsEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsMicrosoftSysmonWindowsEvent.yaml
vimDnsNative,_Im_Dns_Native,Dns,0.1.3,source,DNS activity ASIM filtering parser for Microsoft Sentinel native DNS table,0.6.1,March 01 2023,Native,"This ASIM parser supports filtering and normalizing the native Microsoft Sentinel DNS table (ASimDnsActivityLogs) to the ASIM DNS activity normalized schema. While the native table is ASIM compliant, the parser is needed to add capabilities, such as aliases, available only at query time.",ASimDnsActivityLogs,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsNative.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsNative.yaml
vimDnsSentinelOne,_Im_Dns_SentinelOne,Dns,0.1.7,source,DNS activity ASIM parser for SentinelOne,0.1.0,Jun 28 2023,SentinelOne,"This ASIM parser supports normalizing SentinelOne logs to the ASIM DNS normalized schema. SentinelOne events are captured through SentinelOne data connector which ingests SentinelOne server objects such as Threats, Agents, Applications, Activities, Policies, Groups, and more events into Microsoft Sentinel through the REST API.",SentinelOne_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM);[SentinelOne Documentation](https://<SOneInstanceDomain>.sentinelone.net/api-doc/overview),Parsers\ASimDns\Parsers\vimDnsSentinelOne.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsSentinelOne.yaml
vimDnsVectraAI,_Im_Dns_VectraAI,Dns,0.1.3,source,DNS ASIM parser for Vectra AI Steams,0.1.1,Dec 26 2022,Vectra AI Streams,This ASIM parser supports normalizing Vectra AI Steams logs to the ASIM DNS normalized schema.,VectraStream_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsVectraAI.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsVectraAI.yaml
vimDnsZscalerZIA,_Im_Dns_ZscalerZIA,Dns,0.1.3,source,DNS activity ASIM filtering parser for Zscaler ZIA,0.4,Feb 19 2023,Zscaler ZIA DNS,This ASIM parser supports filtering and normalizing Zscaler ZIA DNS logs to the ASIM Dns normalized schema.,CommonSecurityLog,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);srcipaddr:string=*;domain_has_any:dynamic=dynamic([]);responsecodename:string=*;response_has_ipv4:string=*;response_has_any_prefix:dynamic=dynamic([]);eventtype:string=Query;disabled:bool=False,[ASIM DNS Schema](https://aka.ms/ASimDnsDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimDns\Parsers\vimDnsZscalerZIA.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimDns/Parsers/vimDnsZscalerZIA.yaml
ASimFileEvent,_ASim_FileEvent,FileEvent,0.2.1,union,File event ASIM parser,0.1.3,"Jun 6, 2024",Source agnostic,This ASIM parser supports normalizing File activity logs from all supported sources to the ASIM File Event normalized schema.,,_Im_FileEvent_Empty;_ASim_FileEvent_LinuxSysmonFileCreated;_ASim_FileEvent_LinuxSysmonFileDeleted;_ASim_FileEvent_AzureBlobStorage;_ASim_FileEvent_Microsoft365D;_ASim_FileEvent_AzureFileStorage;_ASim_FileEvent_AzureQueueStorage;_ASim_FileEvent_MicrosoftSharePoint;_ASim_FileEvent_MicrosoftSysmon;_ASim_FileEvent_MicrosoftSysmonWindowsEvent;_ASim_FileEvent_AzureTableStorage;_ASim_FileEvent_MicrosoftWindowsEvents;_ASim_FileEvent_MicrosoftSecurityEvents;_ASim_FileEvent_Native;_ASim_FileEvent_SentinelOne;_ASim_FileEvent_VMwareCarbonBlackCloud;_ASim_FileEvent_GoogleWorkspace,pack:bool=False,[ASIM File Event Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimFileEvent\Parsers\ASimFileEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEvent.yaml
ASimFileEventAzureBlobStorage,_ASim_FileEvent_AzureBlobStorage,FileEvent,0.1.0,source,File Activity ASIM parser for Azure Blob Storage,0.1.1,"Nov 03, 2023",Microsoft Azure Blob Storage,"This ASIM parser supports normalizing Azure Blob Storage events, stored in the StorageBlobLogs table, to the ASIM file activity schema.",StorageBlobLogs,,disabled:bool=False,[ASIM File Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM);[Storage Analytics log format](https://docs.microsoft.comrest/api/storageservices/storage-analytics-log-format),Parsers\ASimFileEvent\Parsers\ASimFileEventAzureBlobStorage.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEventAzureBlobStorage.yaml
ASimFileEventAzureFileStorage,_ASim_FileEvent_AzureFileStorage,FileEvent,0.2.1,source,File Activity ASIM parser for Azure File Storage,0.1.1,"Nov 01, 2023",Microsoft Azure File Storage,"This ASIM parser supports normalizing Azure File Storage events, stored in the StorageFileLogs table, to the ASIM file activity schema.",StorageFileLogs,,disabled:bool=False,[ASIM File Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM);[Storage Analytics log format](https://docs.microsoft.comrest/api/storageservices/storage-analytics-log-format),Parsers\ASimFileEvent\Parsers\ASimFileEventAzureFileStorage.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEventAzureFileStorage.yaml
ASimFileEventAzureQueueStorage,_ASim_FileEvent_AzureQueueStorage,FileEvent,0.1.0,source,File Activity ASIM parser for Azure Queue Storage,0.1.1,"Nov 03, 2023",Microsoft Azure Queue Storage,"This ASIM parser supports normalizing Azure Queue Storage events, stored in the StorageQueueLogs table, to the ASIM file activity schema.",StorageQueueLogs,,disabled:bool=False,[ASIM File Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM);[Storage Analytics log format](https://docs.microsoft.comrest/api/storageservices/storage-analytics-log-format),Parsers\ASimFileEvent\Parsers\ASimFileEventAzureQueueStorage.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEventAzureQueueStorage.yaml
ASimFileEventAzureTableStorage,_ASim_FileEvent_AzureTableStorage,FileEvent,0.1.0,source,File Activity ASIM parser for Azure Table Storage,0.1.1,"Nov 03, 2023",Microsoft Azure Table Storage,"This ASIM parser supports normalizing Azure Table Storage events, stored in the StorageTableLogs table, to the ASIM file activity schema.",StorageTableLogs,,disabled:bool=False,[ASIM File Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM);[Storage Analytics log format](https://docs.microsoft.comrest/api/storageservices/storage-analytics-log-format),Parsers\ASimFileEvent\Parsers\ASimFileEventAzureTableStorage.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEventAzureTableStorage.yaml
ASimFileEventGoogleWorkspace,_ASim_FileEvent_GoogleWorkspace,FileEvent,0.2.1,source,File events ASIM parser for Google Workspace,0.1.0,"Dec 19, 2023",Google Workspace,This ASIM parser supports normalizing the Google Workspace (Drive) logs ingested in GWorkspace_ReportsAPI_drive_CL table to the ASIM file activity normalized schema.,,,disabled:bool=False,[ASIM File Event Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM);[Google Workspace documentation](https://developers.google.com/admin-sdk/reports/v1/appendix/activity/drive),Parsers\ASimFileEvent\Parsers\ASimFileEventGoogleWorkspace.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEventGoogleWorkspace.yaml
ASimFileEventLinuxSysmonFileCreated,_ASim_FileEvent_LinuxSysmonFileCreated,FileEvent,0.1.0,source,File create Activity ASIM parser for Sysmon for Linux,0.2.1,"Nov 16, 2023",Microsoft Sysmon for Linux,"This ASIM parser supports normalizing Sysmon for Linux event 11, stored in the Syslog table, to the ASIM file activity schema file create event.",Syslog,,disabled:bool=False,[ASIM File Schema](https://aka.ms/ASimFileEventDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimFileEvent\Parsers\ASimFileEventLinuxSysmonFileCreated.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimFileEvent/Parsers/ASimFileEventLinuxSysmonFileCreated.yaml
