schema,schema_type,field_name,field_class,physical_type,logical_type,entity,role,field_group,source,aliased_field,allowed_values,conditional_on,description,example,note,doc_url,section_title,original_description,in_tester,tester_class,tester_type,tester_logical_type,tester_allowed_values,tester_aliased,in_physical_table,physical_table_type,physical_table_names
Authentication,event,TargetDvcAzureResourceId,Optional,string,,device,target,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetDvcId,Optional,string,,device,target,entity,SchemaDoc,,,,"The ID of the target device. If multiple IDs are available, use the most important one, and store the others in the fields `TargetDvc<DvcIdType>`.",ac7e9755-8eae-4ffc-8a02-50ed7a2216c3,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,"The ID of the target device. If multiple IDs are available, use the most important one, and store the others in the fields `TargetDvc<DvcIdType>`. <br><br>Example: `ac7e9755-8eae-4ffc-8a02-50ed7a2216c3`",True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetDvcIdType,Conditional,string,DvcIdType,device,target,entity,SchemaDoc,,MDEid|AzureResourceId|MD4IoTid|VMConnectionId|AwsVpcId|VectraId|Other,,The type of TargetDvcId. For a list of allowed values and further information refer to DvcIdType in the Schema Overview article. <br><br>Required if **TargetDeviceId** is used.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The type of [TargetDvcId](#targetdvcid). For a list of allowed values and further information refer to [DvcIdType](normalization-entity-device.md#dvcidtype) in the [Schema Overview article](normalization-about-schemas.md). <br><br>Required if **TargetDeviceId** is used.,True,,,Enumerated,AzureResourceId|MDEid|MD4IoTid|VMConnectionId|AwsVpcId|VectraId|AppGateId|Other,TargetDvcId,True,,ASimAuthenticationEventLogs
Authentication,event,TargetDvcMD4IoTid,Optional,string,,device,target,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetDvcMDEid,Optional,string,,device,target,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetDvcOriginalAction,Optional,string,,device,target,,EntityExtension,,,,The original DvcAction as provided by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetDvcOs,Optional,string,,device,target,entity,SchemaDoc,,,,The OS of the target device.,Windows 10,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The OS of the target device. <br><br>Example: `Windows 10`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetDvcOsVersion,Optional,string,,device,target,,EntityExtension,,,,The version of the operating system on the device on which the event occurred or which reported the event.,10,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetDvcScope,Optional,string,,device,target,entity,SchemaDoc,,,,The cloud platform scope the device belongs to. **TargetDvcScope** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The cloud platform scope the device belongs to. **TargetDvcScope** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetDvcScopeId,Optional,string,,device,target,entity,SchemaDoc,,,,The cloud platform scope ID the device belongs to. **TargetDvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The cloud platform scope ID the device belongs to. **TargetDvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetDvcVMConnectionId,Optional,string,,device,target,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetDvcVectraId,Optional,string,,device,target,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetFQDN,Optional,string,FQDN,device,target,entity,SchemaDoc,,,,"The target device hostname, including domain information when available.",Contoso\DESKTOP-1282V4D,This field supports both traditional FQDN format and Windows domain\hostname format. The TargetDomainType reflects the format used.,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,"The target device hostname, including domain information when available. <br><br>Example: `Contoso\DESKTOP-1282V4D` <br><br>**Note**: This field supports both traditional FQDN format and Windows domain\hostname format. The [TargetDomainType](#targetdomaintype) reflects the format used.",True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetGeoCity,Optional,string,City,device,target,entity,SchemaDoc,,,,The city associated with the target IP address.,Burlington,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The city associated with the target IP address.<br><br>Example: `Burlington`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetGeoCountry,Optional,string,Country,device,target,entity,SchemaDoc,,,,The country/region associated with the target IP address.,USA,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The country/region associated with the target IP address.<br><br>Example: `USA`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetGeoLatitude,Optional,real,Latitude,device,target,entity,SchemaDoc,,,,The latitude of the geographical coordinate associated with the target IP address.,44.475833,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The latitude of the geographical coordinate associated with the target IP address.<br><br>Example: `44.475833`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetGeoLongitude,Optional,real,Longitude,device,target,entity,SchemaDoc,,,,The longitude of the geographical coordinate associated with the target IP address.,73.211944,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The longitude of the geographical coordinate associated with the target IP address.<br><br>Example: `73.211944`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetGeoRegion,Optional,string,Region,device,target,entity,SchemaDoc,,,,The region associated with the target IP address.,Vermont,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The region associated with the target IP address.<br><br>Example: `Vermont`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetHostname,Recommended,string,Hostname,device,target,entity,SchemaDoc,,,,"The target device hostname, excluding domain information.",DESKTOP-1282V4D,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,"The target device hostname, excluding domain information.<br><br>Example: `DESKTOP-1282V4D`",True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetInterface,Optional,string,,device,target,,EntityExtension,,,,The network interface on which data was captured. This field is  typically relevant to network related activity captured by an intermediate or tap device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetIpAddr,Optional,string,IP Address,device,target,entity,SchemaDoc,,,,The IP address of the target device.,2.2.2.2,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,The IP address of the target device. <br><br>Example: `2.2.2.2`,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetMacAddr,Optional,string,MAC,device,target,,EntityExtension,,,,The MAC address of the device on which the event occurred or which reported the event.,00:1B:44:11:3A:B7,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
Authentication,event,TargetOriginalAppType,Optional,string,,application,target,entity,SchemaDoc,,,,The type of the application authorizing on behalf of the Actor as reported by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target application fields,The type of the application authorizing on behalf of the Actor as reported by the reporting device.,True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetOriginalRiskLevel,Optional,string,,device,target,entity,SchemaDoc,,,,"The risk level associated with the target, as reported by the reporting device.",Suspicious,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target system fields,"The risk level associated with the target, as reported by the reporting device. <br><br>Example: `Suspicious`",True,,,,,,True,,ASimAuthenticationEventLogs
Authentication,event,TargetOriginalUserType,Optional,string,,user,target,entity,SchemaDoc,,,,The user type as reported by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-authentication,Target user fields,The user type as reported by the reporting device.,True,,,,,,True,,ASimAuthenticationEventLogs
