Start Time,Log Source,Event Name,Low Level Category,Modified Payload
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0) (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA - (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.218.5.144 named[23239]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN PTR -E(0)DK (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.500 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NXDOMAIN -A
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.209.5.144)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Query Denied,DNS Denied,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query (cache) '202.250.136.204.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.209.5.144)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.209.5.144)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.490 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN PTR response: REFUSED -E
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.514 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.514 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE vpn-us529.bsnconnect.com. 14400 IN CNAME vpn-us52901.bsnconnect.com.;
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.509 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:58 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: 30-Jun-2022 16:15:58.464 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.391 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) 'msoid.amstyrenics-prd.com/A/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.510 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0) (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.534 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE vpn.bsnconnect.com. 600 IN A 204.136.186.7;
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN PTR -E(0)DK (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.351 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) 'msoid.amstyrenics-prd.com/A/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A - (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.110 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.467 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: REFUSED -E
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.490 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.237 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN PTR response: REFUSED -E
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.365 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE myoffice.bsnconnect.com. 14400 IN CNAME bsnconnect.sharepoint.com.;
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: 30-Jun-2022 16:15:58.466 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) '202.250.136.204.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:58 PM",Bind @ 144.68.95.221,Transfer Connected,DNS Opened,<190>Jun 30 16:15:58 144.68.95.221 named[18723]: transfer of 'phone.dow.com/IN/1' from 10.209.5.78#53: connected using 144.68.95.221#36217 TSIG dhcp_updater1
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:58 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:58 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
