"TimeGenerated [UTC]","Timestamp [UTC]",RawData,Message,Severity,TenantId,Type,"_ResourceId"
"9/20/2024, 7:52:50.532 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""183.81.169.238"",""src_port"":34336,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""5a4a09281265"",""protocol"":""ssh"",""message"":""New connection: 183.81.169.238:34336 (10.0.0.4:2222) [session: 5a4a09281265]"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:50.531779Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:50.870 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:50.870019Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:50.873 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-512-cert-v01@openssh.com"",""rsa-sha2-256-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ssh-ed25519-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:50.871273Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:52.879 PM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""0"",""message"":""login attempt [root/0] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:52.878315Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:53.657 PM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:53.655392Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:53.657 PM",,"{""eventid"":""cowrie.command.input"",""input"":""apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 NySjR8WR) system && sudo usermod -aG sudo system"",""message"":""CMD: apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 NySjR8WR) system && sudo usermod -aG sudo system"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:53.656569Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:53.658 PM",,"{""eventid"":""cowrie.command.input"",""input"":""openssl passwd -1 NySjR8WR"",""message"":""CMD: openssl passwd -1 NySjR8WR"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:53.657647Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:53.659 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""openssl passwd -1 NySjR8WR"",""message"":""Command not found: openssl passwd -1 NySjR8WR"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:53.659012Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:53.662 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt update"",""message"":""Command not found: apt update"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:53.661295Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:53.663 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt install sudo curl -y"",""message"":""Command not found: apt install sudo curl -y"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:53.662771Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:54.384 PM",,"{""eventid"":""cowrie.log.closed"",""ttylog"":""var/lib/cowrie/tty/d09f1be4445e8c75b43018bd26e56f49beb887367024614e8cd836eafa831894"",""size"":725,""shasum"":""d09f1be4445e8c75b43018bd26e56f49beb887367024614e8cd836eafa831894"",""duplicate"":false,""duration"":0.7269351482391357,""message"":""Closing TTY Log: var/lib/cowrie/tty/d09f1be4445e8c75b43018bd26e56f49beb887367024614e8cd836eafa831894 after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:54.382066Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:52:54.385 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":3.851876974105835,""message"":""Connection lost after 3 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T19:52:54.385011Z"",""src_ip"":""183.81.169.238"",""session"":""5a4a09281265""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:30:41.696 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""167.172.151.86"",""src_port"":58380,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""960d95d8a6d2"",""protocol"":""ssh"",""message"":""New connection: 167.172.151.86:58380 (10.0.0.4:2222) [session: 960d95d8a6d2]"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:30:41.695090Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:30:41.706 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-libssh-0.1"",""message"":""Remote SSH version: SSH-2.0-libssh-0.1"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:30:41.705383Z"",""src_ip"":""167.172.151.86"",""session"":""960d95d8a6d2""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:30:41.716 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.01883530616760254,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:30:41.715441Z"",""src_ip"":""167.172.151.86"",""session"":""960d95d8a6d2""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:52.579 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""183.81.169.238"",""src_port"":51282,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""54b8d50b91cb"",""protocol"":""ssh"",""message"":""New connection: 183.81.169.238:51282 (10.0.0.4:2222) [session: 54b8d50b91cb]"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:52.578328Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:52.652 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:52.651834Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:52.698 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-512-cert-v01@openssh.com"",""rsa-sha2-256-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ssh-ed25519-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:52.696363Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.090 PM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""0"",""message"":""login attempt [root/0] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.089621Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.356 PM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.355158Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.357 PM",,"{""eventid"":""cowrie.command.input"",""input"":""apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 w8KjwZAx) system && sudo usermod -aG sudo system"",""message"":""CMD: apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 w8KjwZAx) system && sudo usermod -aG sudo system"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.356500Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.358 PM",,"{""eventid"":""cowrie.command.input"",""input"":""openssl passwd -1 w8KjwZAx"",""message"":""CMD: openssl passwd -1 w8KjwZAx"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.357695Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.359 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""openssl passwd -1 w8KjwZAx"",""message"":""Command not found: openssl passwd -1 w8KjwZAx"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.359177Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.362 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt update"",""message"":""Command not found: apt update"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.361500Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.363 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt install sudo curl -y"",""message"":""Command not found: apt install sudo curl -y"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.363209Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.450 PM",,"{""eventid"":""cowrie.log.closed"",""ttylog"":""var/lib/cowrie/tty/2496cf54ff2ec11e9352e1664f905ee3e27899d682046033a59ad423e8e1fa81"",""size"":725,""shasum"":""2496cf54ff2ec11e9352e1664f905ee3e27899d682046033a59ad423e8e1fa81"",""duplicate"":false,""duration"":0.09480786323547363,""message"":""Closing TTY Log: var/lib/cowrie/tty/2496cf54ff2ec11e9352e1664f905ee3e27899d682046033a59ad423e8e1fa81 after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.449580Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 9:39:53.454 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.8723883628845215,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T21:39:53.452134Z"",""src_ip"":""183.81.169.238"",""session"":""54b8d50b91cb""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:00:10.915 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":120.08077883720398,""message"":""Connection lost after 120 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T22:00:10.914662Z"",""src_ip"":""42.240.129.244"",""session"":""0d826c74bc43""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:41:16.840 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""205.210.31.91"",""src_port"":60270,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""1730f346a603"",""protocol"":""ssh"",""message"":""New connection: 205.210.31.91:60270 (10.0.0.4:2222) [session: 1730f346a603]"",""sensor"":""server01"",""timestamp"":""2024-09-20T22:41:16.837358Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:41:17.556 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-ZGrab ZGrab SSH Survey"",""message"":""Remote SSH version: SSH-2.0-ZGrab ZGrab SSH Survey"",""sensor"":""server01"",""timestamp"":""2024-09-20T22:41:17.555184Z"",""src_ip"":""205.210.31.91"",""session"":""1730f346a603""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:41:18.458 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""dd9bcf093c355da7000132131cb36fd0"",""hasshAlgorithms"":""diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1;aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se;hmac-md5-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-ripemd160-etm@openssh.com,hmac-sha1-96-etm@openssh.com,hmac-md5-96-etm@openssh.com,hmac-md5,hmac-sha1,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96;none,zlib@openssh.com,zlib"",""kexAlgs"":[""diffie-hellman-group-exchange-sha256"",""diffie-hellman-group-exchange-sha1"",""diffie-hellman-group14-sha1"",""diffie-hellman-group1-sha1""],""keyAlgs"":[""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""ssh-ed25519-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ssh-rsa-cert-v00@openssh.com"",""ssh-dss-cert-v00@openssh.com"",""ssh-ed25519"",""ssh-rsa"",""ssh-dss""],""encCS"":[""aes128-ctr"",""aes192-ctr"",""aes256-ctr"",""arcfour256"",""arcfour128"",""aes128-gcm@openssh.com"",""aes256-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-cbc"",""3des-cbc"",""blowfish-cbc"",""cast128-cbc"",""aes192-cbc"",""aes256-cbc"",""arcfour"",""rijndael-cbc@lysator.liu.se""],""macCS"":[""hmac-md5-etm@openssh.com"",""hmac-sha1-etm@openssh.com"",""umac-64-etm@openssh.com"",""umac-128-etm@openssh.com"",""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-512-etm@openssh.com"",""hmac-ripemd160-etm@openssh.com"",""hmac-sha1-96-etm@openssh.com"",""hmac-md5-96-etm@openssh.com"",""hmac-md5"",""hmac-sha1"",""umac-64@openssh.com"",""umac-128@openssh.com"",""hmac-sha2-256"",""hmac-sha2-512"",""hmac-ripemd160"",""hmac-ripemd160@openssh.com"",""hmac-sha1-96"",""hmac-md5-96""],""compCS"":[""none"",""zlib@openssh.com"",""zlib""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: dd9bcf093c355da7000132131cb36fd0"",""sensor"":""server01"",""timestamp"":""2024-09-20T22:41:18.455639Z"",""src_ip"":""205.210.31.91"",""session"":""1730f346a603""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:41:21.155 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":4.313709497451782,""message"":""Connection lost after 4 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T22:41:21.154905Z"",""src_ip"":""205.210.31.91"",""session"":""1730f346a603""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
