2022-05-15 00:00:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598000/usage.xml; database=Meters; success=true;
2022-05-15 05:36:00.157 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618160/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:36:00.175 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618160/host-raw.xml; database=Meters; success=true;
2022-05-15 05:37:00.092 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618220/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:37:00.111 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618220/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:37:00.128 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618220/server-raw.xml; database=Meters; success=true;
2022-05-15 05:37:00.132 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618220/host-raw.xml; database=Meters; success=true;
2022-05-15 05:38:00.163 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618280/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:38:00.185 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618280/server-raw.xml; database=Meters; success=true;
2022-05-15 05:38:00.188 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618280/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:38:00.204 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618280/host-raw.xml; database=Meters; success=true;
2022-05-15 05:39:00.257 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 05:39:00.265 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618340/server-raw.xml; database=Meters; success=true;
2022-05-15 05:39:00.269 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618340/host-raw.xml; database=Meters; success=true;
2022-05-15 05:39:00.272 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/databases-hour.xml; database=Meters; success=true;
2022-05-15 05:39:00.295 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 05:39:00.316 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/server-hour.xml; database=Meters; success=true;
2022-05-15 05:39:00.321 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/host-hour.xml; database=Meters; success=true;
2022-05-15 05:39:00.325 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 05:39:00.350 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 05:39:00.356 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618340/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:39:00.376 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618340/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:39:00.393 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/forest-hour.xml; database=Meters; success=true;
2022-05-15 05:40:00.209 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618400/server-raw.xml; database=Meters; success=true;
2022-05-15 05:40:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618400/host-raw.xml; database=Meters; success=true;
2022-05-15 05:40:00.220 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618400/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:40:00.244 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618400/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:41:00.206 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618460/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:41:00.226 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618460/host-raw.xml; database=Meters; success=true;
2022-05-15 05:41:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618460/server-raw.xml; database=Meters; success=true;
2022-05-15 05:41:00.232 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618460/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:42:00.245 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618520/server-raw.xml; database=Meters; success=true;
2022-05-15 05:42:00.251 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618520/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:42:00.268 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618520/host-raw.xml; database=Meters; success=true;
2022-05-15 05:42:00.271 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618520/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:43:00.042 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618580/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:43:00.060 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618580/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:43:00.077 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618580/server-raw.xml; database=Meters; success=true;
2022-05-15 05:43:00.080 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618580/host-raw.xml; database=Meters; success=true;
2022-05-15 05:44:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618640/host-raw.xml; database=Meters; success=true;
2022-05-15 05:44:00.144 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618640/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:44:00.164 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618640/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:44:00.183 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618640/server-raw.xml; database=Meters; success=true;
2022-05-15 05:45:00.157 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618700/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:45:00.179 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 05:45:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618700/host-raw.xml; database=Meters; success=true;
2022-05-15 05:45:00.187 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/databases-hour.xml; database=Meters; success=true;
2022-05-15 05:45:00.205 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/server-hour.xml; database=Meters; success=true;
2022-05-15 05:45:00.209 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/host-hour.xml; database=Meters; success=true;
2022-05-15 05:45:00.213 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 05:45:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 05:45:00.235 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 05:45:00.252 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/forest-hour.xml; database=Meters; success=true;
2022-05-15 05:45:00.269 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618700/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:45:00.286 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618700/server-raw.xml; database=Meters; success=true;
2022-05-15 05:46:00.212 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618760/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:46:00.231 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618760/server-raw.xml; database=Meters; success=true;
2022-05-15 05:46:00.235 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618760/host-raw.xml; database=Meters; success=true;
2022-05-15 05:46:00.238 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618760/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:47:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618820/host-raw.xml; database=Meters; success=true;
2022-05-15 05:47:00.172 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618820/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:47:00.191 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618820/server-raw.xml; database=Meters; success=true;
2022-05-15 05:47:00.195 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618820/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:48:00.144 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618880/server-raw.xml; database=Meters; success=true;
2022-05-15 05:48:00.150 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618880/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:48:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618880/host-raw.xml; database=Meters; success=true;
2022-05-15 05:48:00.168 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618880/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:49:00.253 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618940/server-raw.xml; database=Meters; success=true;
2022-05-15 05:49:00.261 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618940/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:49:00.281 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618940/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:49:00.300 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652618940/host-raw.xml; database=Meters; success=true;
2022-05-15 05:50:00.090 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652619000/host-raw.xml; database=Meters; success=true;
2022-05-15 05:50:00.097 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652619000/server-raw.xml; database=Meters; success=true;
2022-05-15 05:50:00.101 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652619000/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:50:00.121 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652619000/forest-raw.xml; database=Meters; success=true;
2022-05-15 05:51:00.286 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 05:51:00.292 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652616060/databases-hour.xml; database=Meters; success=true;
2022-05-15 05:51:00.310 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652619060/databases-raw.xml; database=Meters; success=true;
2022-05-15 05:51:00.327 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652619060/forest-raw.xml; database=Meters; success=true;
