2022-05-18 11:50:50.361 event=audit-configuration-change; audit-enabled; success=true; user=senitized@senitized; roles=admin;
2022-07-04 07:17:00.331 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944220/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:17:00.346 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944220/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:17:00.363 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 07:17:00.368 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/server-hour.xml; database=Meters; success=true;
2022-07-04 07:17:00.373 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/host-hour.xml; database=Meters; success=true;
2022-07-04 07:18:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944280/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:18:00.200 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944280/server-raw.xml; database=Meters; success=true;
2022-07-04 07:18:00.203 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944280/host-raw.xml; database=Meters; success=true;
2022-07-04 07:18:00.205 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944280/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:19:00.035 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944340/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:19:00.051 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944340/host-raw.xml; database=Meters; success=true;
2022-07-04 07:19:00.054 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944340/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:19:00.068 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944340/server-raw.xml; database=Meters; success=true;
2022-07-04 07:20:00.127 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944400/host-raw.xml; database=Meters; success=true;
2022-07-04 07:20:00.133 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944400/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:20:00.149 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944400/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:20:00.168 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944400/server-raw.xml; database=Meters; success=true;
2022-07-04 07:21:00.099 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944460/host-raw.xml; database=Meters; success=true;
2022-07-04 07:21:00.105 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944460/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:21:00.120 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944460/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:21:00.134 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944460/server-raw.xml; database=Meters; success=true;
2022-07-04 07:22:00.080 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944520/host-raw.xml; database=Meters; success=true;
2022-07-04 07:22:00.086 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944520/server-raw.xml; database=Meters; success=true;
2022-07-04 07:22:00.090 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944520/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:22:00.105 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944520/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:23:00.121 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944580/host-raw.xml; database=Meters; success=true;
2022-07-04 07:23:00.126 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 07:23:00.129 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/forest-hour.xml; database=Meters; success=true;
2022-07-04 07:23:00.145 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
2022-07-04 07:23:00.163 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944580/server-raw.xml; database=Meters; success=true;
2022-07-04 07:23:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/databases-hour.xml; database=Meters; success=true;
2022-07-04 07:23:00.182 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/databases-day.xml; database=Meters; success=true;
2022-07-04 07:23:00.198 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 07:23:00.202 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944580/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:23:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944580/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:23:00.231 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/server-hour.xml; database=Meters; success=true;
2022-07-04 07:23:00.234 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/host-hour.xml; database=Meters; success=true;
2022-07-04 07:24:00.077 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944640/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:24:00.098 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944640/server-raw.xml; database=Meters; success=true;
2022-07-04 07:24:00.101 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944640/host-raw.xml; database=Meters; success=true;
2022-07-04 07:24:00.104 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944640/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:25:00.218 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944700/server-raw.xml; database=Meters; success=true;
2022-07-04 07:25:00.224 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944700/host-raw.xml; database=Meters; success=true;
2022-07-04 07:25:00.226 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944700/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:25:00.241 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944700/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:26:00.187 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944760/host-raw.xml; database=Meters; success=true;
2022-07-04 07:26:00.193 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944760/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:26:00.210 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944760/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:26:00.227 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944760/server-raw.xml; database=Meters; success=true;
2022-07-04 07:27:00.169 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944820/server-raw.xml; database=Meters; success=true;
2022-07-04 07:27:00.175 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944820/host-raw.xml; database=Meters; success=true;
2022-07-04 07:27:00.177 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944820/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:27:00.191 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944820/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:28:00.073 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944880/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:28:00.091 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944880/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:28:00.107 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944880/host-raw.xml; database=Meters; success=true;
2022-07-04 07:28:00.109 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944880/server-raw.xml; database=Meters; success=true;
2022-07-04 07:29:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/forest-hour.xml; database=Meters; success=true;
2022-07-04 07:29:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 07:29:00.187 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944940/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:29:00.201 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
2022-07-04 07:29:00.215 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/databases-day.xml; database=Meters; success=true;
2022-07-04 07:29:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944940/host-raw.xml; database=Meters; success=true;
2022-07-04 07:29:00.231 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/databases-hour.xml; database=Meters; success=true;
2022-07-04 07:29:00.246 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944940/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:29:00.260 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656944940/server-raw.xml; database=Meters; success=true;
2022-07-04 07:29:00.263 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 07:29:00.266 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/server-hour.xml; database=Meters; success=true;
2022-07-04 07:29:00.269 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656943260/host-hour.xml; database=Meters; success=true;
2022-07-04 07:30:00.120 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945000/host-raw.xml; database=Meters; success=true;
2022-07-04 07:30:00.125 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945000/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:30:00.143 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945000/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:30:00.158 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945000/server-raw.xml; database=Meters; success=true;
2022-07-04 07:31:00.225 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945060/forest-raw.xml; database=Meters; success=true;
2022-07-04 07:31:00.241 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945060/databases-raw.xml; database=Meters; success=true;
2022-07-04 07:31:00.256 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945060/server-raw.xml; database=Meters; success=true;
2022-07-04 07:31:00.259 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945060/host-raw.xml; database=Meters; success=true;
2022-07-04 07:32:00.051 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656945120/databases-raw.xml; database=Meters; success=true;
