OperationName,Level,ActivityStatus,ActivitySubstatus,ResourceGroup,SubscriptionId,CorrelationId,Caller,CallerIpAddress,Category,HTTPRequest,Properties,EventSubmissionTimestamp [UTC],Authorization,ResourceId,OperationId,ResourceProvider,Resource,EventDataId,TimeGenerated [UTC]
Update Incidents,Informational,Started,,cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,b6dcd4df-469b-4a45-966a-87a2ef466201,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/d2185d67-41d8-4d11-87c0-08ac2c4fa393"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 5:48:26.163 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/d2185d67-41d8-4d11-87c0-08ac2c4fa393""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/d2185d67-41d8-4d11-87c0-08ac2c4fa393,b6dcd4df-469b-4a45-966a-87a2ef466201,Microsoft.SecurityInsights,d2185d67-41d8-4d11-87c0-08ac2c4fa393,04893d26-31bf-40c0-b4af-9736c0bec338,"4/26/2021, 5:47:57.420 PM"
Update Incidents,Informational,Succeeded,OK (HTTP Status Code: 200),cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,12bc619a-a8e3-4c90-bdf3-40ea2b8c3938,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/328a1c82-4f84-4afa-9bee-ac0d42c8a02e"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:08:45.118 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/328a1c82-4f84-4afa-9bee-ac0d42c8a02e""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/328a1c82-4f84-4afa-9bee-ac0d42c8a02e,12bc619a-a8e3-4c90-bdf3-40ea2b8c3938,Microsoft.SecurityInsights,328a1c82-4f84-4afa-9bee-ac0d42c8a02e,1f8b7821-109a-4256-9702-b22bf9cff379,"4/26/2021, 6:07:57.783 PM"
Update Incidents,Informational,Started,,cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,12bc619a-a8e3-4c90-bdf3-40ea2b8c3938,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/328a1c82-4f84-4afa-9bee-ac0d42c8a02e"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:08:45.118 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/328a1c82-4f84-4afa-9bee-ac0d42c8a02e""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/328a1c82-4f84-4afa-9bee-ac0d42c8a02e,12bc619a-a8e3-4c90-bdf3-40ea2b8c3938,Microsoft.SecurityInsights,328a1c82-4f84-4afa-9bee-ac0d42c8a02e,680e01ea-2619-452d-ae71-7c10e631b261,"4/26/2021, 6:07:57.608 PM"
Update Incidents,Informational,Succeeded,OK (HTTP Status Code: 200),cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,93cf05a5-5c9c-4ba0-8245-84625c36018d,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/b7a5f688-1012-4ed3-af3f-417570ff3a85"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:13:25.823 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/b7a5f688-1012-4ed3-af3f-417570ff3a85""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/b7a5f688-1012-4ed3-af3f-417570ff3a85,93cf05a5-5c9c-4ba0-8245-84625c36018d,Microsoft.SecurityInsights,b7a5f688-1012-4ed3-af3f-417570ff3a85,e105beb7-2281-400b-8831-eda5400cbaf8,"4/26/2021, 6:12:57.630 PM"
Update Incidents,Informational,Started,,cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,93cf05a5-5c9c-4ba0-8245-84625c36018d,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/b7a5f688-1012-4ed3-af3f-417570ff3a85"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:13:25.823 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/b7a5f688-1012-4ed3-af3f-417570ff3a85""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/b7a5f688-1012-4ed3-af3f-417570ff3a85,93cf05a5-5c9c-4ba0-8245-84625c36018d,Microsoft.SecurityInsights,b7a5f688-1012-4ed3-af3f-417570ff3a85,dc12c3c1-f8a7-47c3-ad74-5c6e97c34c2a,"4/26/2021, 6:12:57.465 PM"
Update Incidents,Informational,Succeeded,OK (HTTP Status Code: 200),cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,21f8fca9-458e-492c-be4a-867108ec6209,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/2840d51b-0d26-4d0a-8bc3-98223b4b946e"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:24:00.133 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/2840d51b-0d26-4d0a-8bc3-98223b4b946e""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/2840d51b-0d26-4d0a-8bc3-98223b4b946e,21f8fca9-458e-492c-be4a-867108ec6209,Microsoft.SecurityInsights,2840d51b-0d26-4d0a-8bc3-98223b4b946e,880a5078-0fc7-4139-a2c6-af90b6807897,"4/26/2021, 6:22:57.180 PM"
Update Incidents,Informational,Started,,cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,21f8fca9-458e-492c-be4a-867108ec6209,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/2840d51b-0d26-4d0a-8bc3-98223b4b946e"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:24:00.133 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/2840d51b-0d26-4d0a-8bc3-98223b4b946e""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/2840d51b-0d26-4d0a-8bc3-98223b4b946e,21f8fca9-458e-492c-be4a-867108ec6209,Microsoft.SecurityInsights,2840d51b-0d26-4d0a-8bc3-98223b4b946e,f9739f27-1606-4a39-8241-26cd988c66fc,"4/26/2021, 6:22:56.995 PM"
Update Cases,Error,Failed,Conflict (HTTP Status Code: 409),cxejavier,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e304bdfe-5e22-426f-9855-81da7b1d863a,jasorian@buildseccxpninja.onmicrosoft.com,40.71.249.205,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""40.71.249.205"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""Conflict"",
  ""serviceRequestId"": null,
  ""statusMessage"": ""{\""error\"":{\""code\"":\""Conflict\"",\""message\"":\""Newer version of resource '8979ac95-d58e-44e6-aa7a-4b238882d7f9' exists. Data was not saved\""}}"",
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9"",
  ""message"": ""Microsoft.SecurityInsights/cases/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:22:07.207 PM","{
  ""action"": ""Microsoft.SecurityInsights/cases/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9,e304bdfe-5e22-426f-9855-81da7b1d863a,Microsoft.SecurityInsights,8979ac95-d58e-44e6-aa7a-4b238882d7f9,ef790f05-392f-4aaf-a3c2-d423313f39d9,"4/26/2021, 6:20:10.377 PM"
Update Cases,Informational,Started,,cxejavier,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,e304bdfe-5e22-426f-9855-81da7b1d863a,jasorian@buildseccxpninja.onmicrosoft.com,40.71.249.205,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""40.71.249.205"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9"",
  ""message"": ""Microsoft.SecurityInsights/cases/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:22:07.207 PM","{
  ""action"": ""Microsoft.SecurityInsights/cases/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9,e304bdfe-5e22-426f-9855-81da7b1d863a,Microsoft.SecurityInsights,8979ac95-d58e-44e6-aa7a-4b238882d7f9,88ca4714-1457-4217-aa02-d643f2eb8299,"4/26/2021, 6:20:10.247 PM"
Update Cases,Informational,Succeeded,OK (HTTP Status Code: 200),cxejavier,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,1e4a1470-42e3-4610-8624-313803c5d5ad,jasorian@buildseccxpninja.onmicrosoft.com,40.71.249.205,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""40.71.249.205"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9"",
  ""message"": ""Microsoft.SecurityInsights/cases/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:21:47.227 PM","{
  ""action"": ""Microsoft.SecurityInsights/cases/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9,1e4a1470-42e3-4610-8624-313803c5d5ad,Microsoft.SecurityInsights,8979ac95-d58e-44e6-aa7a-4b238882d7f9,8e23427e-a7fb-442d-aed8-b951accac30a,"4/26/2021, 6:20:10.187 PM"
Update Cases,Informational,Started,,cxejavier,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,1e4a1470-42e3-4610-8624-313803c5d5ad,jasorian@buildseccxpninja.onmicrosoft.com,40.71.249.205,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""40.71.249.205"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9"",
  ""message"": ""Microsoft.SecurityInsights/cases/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:21:47.226 PM","{
  ""action"": ""Microsoft.SecurityInsights/cases/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourcegroups/cxejavier/providers/Microsoft.OperationalInsights/workspaces/cxejavier/providers/Microsoft.SecurityInsights/cases/8979ac95-d58e-44e6-aa7a-4b238882d7f9,1e4a1470-42e3-4610-8624-313803c5d5ad,Microsoft.SecurityInsights,8979ac95-d58e-44e6-aa7a-4b238882d7f9,0b32a317-dced-47d0-ae26-7b8d03379a4d,"4/26/2021, 6:20:10.032 PM"
Update Incidents,Informational,Succeeded,OK (HTTP Status Code: 200),cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,dd1c2a8f-883a-429b-be6f-541217dc614d,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/532a226d-0479-4bbc-94d1-0d8b0469274c"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:33:27.164 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/532a226d-0479-4bbc-94d1-0d8b0469274c""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/532a226d-0479-4bbc-94d1-0d8b0469274c,dd1c2a8f-883a-429b-be6f-541217dc614d,Microsoft.SecurityInsights,532a226d-0479-4bbc-94d1-0d8b0469274c,23b7c86b-6e25-44c9-95d7-273ea54c3f7b,"4/26/2021, 6:32:57.903 PM"
Update Incidents,Informational,Started,,cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,dd1c2a8f-883a-429b-be6f-541217dc614d,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/532a226d-0479-4bbc-94d1-0d8b0469274c"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 6:33:27.164 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/532a226d-0479-4bbc-94d1-0d8b0469274c""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/532a226d-0479-4bbc-94d1-0d8b0469274c,dd1c2a8f-883a-429b-be6f-541217dc614d,Microsoft.SecurityInsights,532a226d-0479-4bbc-94d1-0d8b0469274c,c7d76d8e-1db3-4690-a9a6-2bbc64ef14b4,"4/26/2021, 6:32:57.708 PM"
Update Incidents,Informational,Succeeded,OK (HTTP Status Code: 200),cxe-yanivsh,1c61ccbf-70b3-45a3-a1fb-848ce46d70a6,4223ab03-235f-4bd7-948e-3cfcf7f167b7,yanivsh@buildseccxpninja.onmicrosoft.com,52.232.188.154,Administrative,"{
  ""clientRequestId"": """",
  ""clientIpAddress"": ""52.232.188.154"",
  ""method"": ""PUT""
}","{
  ""statusCode"": ""OK"",
  ""serviceRequestId"": null,
  ""eventCategory"": ""Administrative"",
  ""entity"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/f728039c-34fa-4c15-8b39-95fed2258835"",
  ""message"": ""Microsoft.SecurityInsights/incidents/write"",
  ""hierarchy"": ""5f1060f2-d9a4-4f59-bf9c-1dd8f3604a4b/ContosoBuildMG/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6""
}","4/26/2021, 7:04:00.145 PM","{
  ""action"": ""Microsoft.SecurityInsights/incidents/write"",
  ""scope"": ""/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/f728039c-34fa-4c15-8b39-95fed2258835""
}",/subscriptions/1c61ccbf-70b3-45a3-a1fb-848ce46d70a6/resourceGroups/cxe-yanivsh/providers/Microsoft.OperationalInsights/workspaces/yanivsh-sentinel/providers/Microsoft.SecurityInsights/incidents/f728039c-34fa-4c15-8b39-95fed2258835,4223ab03-235f-4bd7-948e-3cfcf7f167b7,Microsoft.SecurityInsights,f728039c-34fa-4c15-8b39-95fed2258835,fee30b92-f3a6-4f50-8b01-82cfc5b49e2d,"4/26/2021, 7:02:57.011 PM"
